fund,rebalance_date,weight_sum,min_weight,max_weight
Equity Minimum-Variance,2023-05-01,1.0,0.0,0.1962939875229344
Equity Minimum-Variance,2023-06-01,1.0,0.0,0.19655604823822567
Equity Minimum-Variance,2023-07-03,1.0,0.0,0.19763435531729312
Equity Minimum-Variance,2023-08-01,0.9999999999999999,0.0,0.19786329523199242
Equity Minimum-Variance,2023-09-01,1.0,0.0,0.19880616706544804
Equity Minimum-Variance,2023-10-02,1.0,0.0,0.1998560000230848
Equity Minimum-Variance,2023-11-01,1.0,0.0,0.2
Equity Minimum-Variance,2023-12-01,1.0,0.0,0.19860512815349984
Equity Risk Parity,2021-01-04,1.0,0.009790157276338416,0.039276124941869585
Equity Risk Parity,2021-02-01,1.0,0.009798626062414956,0.038872572355506
Equity Risk Parity,2021-03-01,1.0,0.00974970386144183,0.038526217081477895
Equity Risk Parity,2021-04-01,1.0,0.009822956307651865,0.037999422055143145
Equity Risk Parity,2021-05-03,1.0,0.009851660845247894,0.037653054418862984
Equity Risk Parity,2021-06-01,1.0,0.009866943477873985,0.037232858629416915
Equity Risk Parity,2021-07-01,1.0,0.009886681773742826,0.03673994875557286
Equity Risk Parity,2021-08-02,1.0,0.009848281267059384,0.03658495989477088
Equity Risk Parity,2021-09-01,1.0,0.009800240131960165,0.036121953986052266
Equity Risk Parity,2021-10-01,0.9999999999999999,0.009769899580906578,0.03608723319637766
Equity Risk Parity,2021-11-01,1.0,0.009782152301690694,0.0363006482210997
Equity Risk Parity,2021-12-01,1.0,0.009754440731437984,0.03654789817651457
Equity Risk Parity,2022-01-03,0.9999999999999998,0.00974625182600286,0.03654398502710579
Equity Risk Parity,2022-02-01,1.0,0.009765680489105687,0.036653824401292404
Equity Risk Parity,2022-03-01,1.0,0.00993971333107087,0.03719891671544616
Equity Risk Parity,2022-04-01,1.0,0.010008991640614452,0.038195573809132556
Equity Risk Parity,2022-05-02,1.0,0.01005983393810288,0.037724318046625384
Equity Risk Parity,2022-06-01,1.0,0.010062203153352826,0.03739951882903849
Equity Risk Parity,2022-07-01,1.0,0.010190230075029975,0.03729788366392976
Equity Risk Parity,2022-08-01,1.0,0.010190330602604634,0.037404641315937584
Equity Risk Parity,2022-09-01,1.0,0.010328060588204619,0.03695215460727037
Equity Risk Parity,2022-10-03,1.0,0.01049486603739701,0.036386835612643637
Equity Risk Parity,2022-11-01,1.0,0.01070945134231023,0.036013699610352536
Equity Risk Parity,2022-12-01,0.9999999999999998,0.010760714501737007,0.036093184220050194
Equity Risk Parity,2023-01-03,1.0,0.01079451360560815,0.03587641485728866
Equity Risk Parity,2023-02-01,0.9999999999999999,0.01086538586701959,0.0356457052077996
Equity Risk Parity,2023-03-01,1.0000000000000002,0.010884804446796575,0.035673319888358375
Equity Risk Parity,2023-04-03,1.0000000000000002,0.010934959137394633,0.03585824648855023
Equity Risk Parity,2023-05-01,1.0,0.010955910989091728,0.03589158737751334
Equity Risk Parity,2023-06-01,1.0,0.010997204066045478,0.03594952886002913
Equity Risk Parity,2023-07-03,1.0,0.011025352846655272,0.035981419094378395
Equity Risk Parity,2023-08-01,1.0,0.011023282029352337,0.036023220713776415
Equity Risk Parity,2023-09-01,1.0,0.011055814819956494,0.03600551136099611
Equity Risk Parity,2023-10-02,1.0000000000000002,0.011088012427129963,0.03602837465696823
Equity Risk Parity,2023-11-01,1.0,0.01113353685992512,0.03620296280144836
Equity Risk Parity,2023-12-01,1.0,0.011197442486569724,0.036445905997540336
