rebalance_date,ticker,weight,sentiment_z,strength
2021-05-03,CVX,7.765855071617483e-18,-0.7580389325815821,0.25
2021-05-03,D,0.0,-1.0305099905913304,0.25
2021-05-03,DD,0.0,1.1168511198349929,0.25
2021-05-03,DIS,0.0,-0.45488597256403135,0.25
2021-05-03,DOW,1.3454075432537884e-17,0.6258025516464663,0.25
2021-05-03,DUK,0.0,0.9927060266155467,0.25
2021-05-03,EA,0.09601463130188277,0.22712799927324367,0.25
2021-05-03,GE,0.0,-0.9485597466593695,0.25
2021-05-03,GILD,0.11135255620603304,-0.358796954748817,0.25
2021-05-03,GS,0.0,1.274135189028719,0.25
2021-05-03,INTC,1.5591154922466918e-18,-0.16493470874559454,0.25
2021-05-03,KO,0.004220313076986719,-0.054700900317126426,0.25
2021-05-03,MMM,0.11102992781114131,-0.08008619515502653,0.25
2021-05-03,MRK,0.06898149925407873,-0.6381277671285925,0.25
2021-05-03,MS,0.0,1.1352323017541706,0.25
2021-05-03,NEE,6.470207858690284e-18,1.1905887309825798,0.25
2021-05-03,NEM,0.09028843419874011,-1.2212840489467374,0.25
2021-05-03,NKE,0.0,1.3300730411343569,0.25
2021-05-03,NUE,0.0,2.5,0.25
2021-05-03,NVDA,9.698254133075844e-18,-1.4993363734187166,0.25
2021-05-03,O,0.0,1.0590718551192937,0.25
2021-05-03,OXY,1.964141937084e-18,-0.7258587073914098,0.25
2021-05-03,PLD,0.0,-0.07947880458292259,0.25
2021-05-03,PSA,0.11661731723994742,0.7941625129616001,0.25
2021-05-03,QCOM,0.0,-0.3333340699947094,0.25
2021-05-03,SBUX,1.856978433285341e-18,0.1400196838086057,0.25
2021-05-03,SHW,2.5498480031219375e-17,-0.1921012831706667,0.25
2021-05-03,SLB,0.0,-1.5374254009317445,0.25
2021-05-03,SO,0.0,0.6296605699383313,0.25
2021-05-03,T,1.3053532893541454e-17,-0.43111554060433427,0.25
2021-05-03,TMUS,0.0,-1.1089524055840725,0.25
2021-05-03,TTWO,0.030197447572633398,-0.5809618283977536,0.25
2021-05-03,UPS,0.02232995241540385,1.3188777315416724,0.25
2021-05-03,USB,8.62610343739228e-18,-0.4135099852343981,0.25
2021-05-03,V,0.0,0.3371903364919245,0.25
2021-05-03,WFC,1.0911801527327847e-17,0.48326100031420194,0.25
2021-05-03,WMT,0.18981880235243884,-0.3254591262239934,0.25
2021-05-03,XOM,2.92268665070678e-17,-0.46790230558402385,0.25
2021-06-01,ABBV,0.14107683333679588,0.8794400242403365,0.25
2021-06-01,ABT,6.771817426108626e-18,0.34906935684396706,0.25
2021-06-01,ADBE,0.0,0.8003502599901743,0.25
2021-06-01,AEP,2.844639515418158e-17,-1.044338166823112,0.25
2021-06-01,AMD,0.0,-0.24145906985140925,0.25
2021-06-01,AMGN,0.0,-1.914064195889399,0.25
2021-06-01,AMT,1.0251655507645307e-17,0.29831708451080674,0.25
2021-06-01,BA,0.0,0.03520202558958461,0.25
2021-06-01,CAT,0.0,1.0825637745387864,0.25
2021-06-01,CCI,0.0,0.020714255895508925,0.25
2021-06-01,CMCSA,0.0,-0.7051126035583353,0.25
2021-06-01,COP,1.365415087254565e-17,-0.5695514281028726,0.25
2021-06-01,CVX,0.0,-0.39992859724605306,0.25
2021-06-01,D,0.0,-1.1183869582897792,0.25
2021-06-01,DD,1.5137407290636337e-17,0.6354835108074901,0.25
2021-06-01,DIS,5.822237191713007e-18,0.04858623637947141,0.25
2021-06-01,DOW,8.233795268377806e-18,-0.7413311532565879,0.25
2021-06-01,DUK,0.0,-0.5143535188072772,0.25
2021-06-01,EA,0.09256040263416307,0.7267849761445562,0.25
2021-06-01,GE,0.0,-0.8079835247338624,0.25
2021-06-01,GILD,0.0720464873032681,-1.2128953346714246,0.25
2021-06-01,GS,0.0,-1.0119090015703283,0.25
2021-06-01,INTC,1.9493831608329574e-17,-0.6918429843131064,0.25
2021-06-01,KO,0.011832868707686494,0.9001972550495309,0.25
2021-06-01,MMM,0.08221564910295702,-0.42291333601144876,0.25
2021-06-01,MRK,0.08095875808816458,0.6467083672917224,0.25
2021-06-01,MS,0.0,-0.26400475927346145,0.25
2021-06-01,NEE,0.0,0.49233453487963863,0.25
2021-06-01,NEM,0.1788924096527147,2.5,0.25
2021-06-01,NKE,1.2765861086448373e-17,-0.3521783081022999,0.25
2021-06-01,NUE,0.0,0.8989350597404396,0.25
2021-06-01,NVDA,2.0299399853986116e-17,-1.303108240032926,0.25
2021-06-01,O,1.1106360436664055e-18,-0.8998201430732313,0.25
2021-06-01,OXY,6.99397276547944e-18,0.1703772281433982,0.25
2021-06-01,PLD,1.504649433884539e-17,-0.9802266590597637,0.25
2021-06-01,PSA,0.15409149384237272,2.5,0.25
2021-06-01,QCOM,0.0,-0.6297790378289503,0.25
2021-06-01,SBUX,1.684954126673657e-17,0.2683983808879109,0.25
2021-06-01,SHW,4.591896012245727e-18,-0.1648618459511491,0.25
2021-06-01,SLB,3.894531569913149e-18,-0.512386287720848,0.25
2021-06-01,SO,1.0709204039418766e-17,0.24001568213851188,0.25
2021-06-01,T,0.0,0.00039158310150521903,0.25
2021-06-01,TMUS,6.775219471045111e-19,1.052580959408127,0.25
2021-06-01,TTWO,0.046733172656242064,1.5019024545983175,0.25
2021-06-01,UPS,0.012979451906738599,1.1608973517743033,0.25
2021-06-01,USB,0.0,1.2179165239913312,0.25
2021-06-01,V,0.0,-0.894938318888335,0.25
2021-06-01,WFC,8.71421857297015e-18,0.18783425744479343,0.25
2021-06-01,WMT,0.12661247276889648,-1.1653176379597334,0.25
2021-06-01,XOM,1.8881122484893895e-17,-1.0915223602576913,0.25
2021-07-01,ABBV,0.13281219547860135,0.014305022685415256,0.25
2021-07-01,ABT,5.116503983181083e-17,0.7475669152786645,0.25
2021-07-01,ADBE,2.3072298986747275e-17,0.11498364535058907,0.25
2021-07-01,AEP,2.951834188741563e-17,-1.832364340854091,0.25
2021-07-01,AMD,0.0,0.9697842768069956,0.25
2021-07-01,AMGN,1.948025051413807e-17,-0.6296451885113088,0.25
2021-07-01,AMT,0.0,0.05330693965614972,0.25
2021-07-01,BA,0.0,-1.029525638361819,0.25
2021-07-01,CAT,0.0,-0.3695277634115118,0.25
2021-07-01,CCI,1.2450873736044501e-17,-0.9433964050514477,0.25
2021-07-01,CMCSA,6.333440535082434e-18,0.2559800775855906,0.25
2021-07-01,COP,2.886430473813141e-17,0.1395715962893359,0.25
2021-07-01,CVX,5.143863597021842e-17,0.6780849017056122,0.25
2021-07-01,D,2.5613992273281465e-18,1.170610908936131,0.25
2021-07-01,DD,0.0,-1.2945613923220352,0.25
2021-07-01,DIS,5.2309904395087855e-18,-0.25370808044542725,0.25
2021-07-01,DOW,0.0,-0.9690652803304821,0.25
2021-07-01,DUK,3.5247971223484094e-17,0.3368956888420275,0.25
2021-07-01,EA,0.07617725308430189,-0.9422071420529083,0.25
2021-07-01,GE,1.0261556096960605e-17,-0.24243297494958796,0.25
2021-07-01,GILD,0.11582792809795647,-0.003970970289033803,0.25
2021-07-01,GS,0.0,0.13858546827501908,0.25
2021-07-01,INTC,0.0,0.5274582004112313,0.25
2021-07-01,KO,0.007633240474272261,-0.6300416095108217,0.25
2021-07-01,MMM,0.1076649538582748,0.1819714075416114,0.25
2021-07-01,MRK,0.1172134046310129,1.185154926126061,0.25
2021-07-01,MS,0.0,0.32855238103550394,0.25
2021-07-01,NEE,6.401372314269886e-18,0.7649318786269034,0.25
2021-07-01,NEM,0.08281837124228236,-1.1507295122812882,0.25
2021-07-01,NKE,0.0,-0.257688676076371,0.25
2021-07-01,NUE,0.0,-0.5717886516413703,0.25
2021-07-01,NVDA,1.9644794293785814e-17,-1.029525638361819,0.25
2021-07-01,O,0.0,1.7696867554364137,0.25
2021-07-01,OXY,0.0,-0.026106527963711802,0.25
2021-07-01,PLD,0.0,-1.3940975345910964,0.25
2021-07-01,PSA,0.08827280648503177,-0.8566023663381662,0.25
2021-07-01,QCOM,0.0,0.24302147258775192,0.25
2021-07-01,SBUX,0.0,-0.1803264321110446,0.25
2021-07-01,SHW,1.1632729948226893e-17,0.4800258298463695,0.25
2021-07-01,SLB,2.6385369515308345e-17,0.9448725410146087,0.25
2021-07-01,SO,0.0,-2.5,0.25
2021-07-01,T,1.2202151652175487e-18,0.6339401441508495,0.25
2021-07-01,TMUS,0.0,2.5,0.25
2021-07-01,TTWO,0.055450153427291135,2.212397908929975,0.25
2021-07-01,UPS,0.015007686053754837,0.5489316787368999,0.25
2021-07-01,USB,0.0,-1.07235634200487,0.25
2021-07-01,V,0.0,0.39117142200740207,0.25
2021-07-01,WFC,9.757021948228616e-18,1.4407479011797895,0.25
2021-07-01,WMT,0.20112200716721995,-0.019473716386527975,0.25
2021-07-01,XOM,1.1012780256350316e-17,-0.5572072531375389,0.25
2021-08-02,ABBV,0.1684122009273115,0.8516938106999099,0.25
2021-08-02,ABT,0.0,-0.6944992751102665,0.25
2021-08-02,ADBE,1.0756101828597681e-17,0.9594077729230855,0.25
2021-08-02,AEP,1.8271927799023107e-17,-2.5,0.25
2021-08-02,AMD,1.5835505109752857e-17,0.3795771460634335,0.25
2021-08-02,AMGN,0.0,-0.2583688395367097,0.25
2021-08-02,AMT,3.926738698020615e-18,-0.06486239580951776,0.25
2021-08-02,BA,0.0,-1.5392982508814066,0.25
2021-08-02,CAT,1.753770211423839e-17,0.6865400192505868,0.25
2021-08-02,CCI,0.0,0.5357829113413218,0.25
2021-08-02,CMCSA,0.0,-0.06202363284520548,0.25
2021-08-02,COP,4.590748753284538e-18,0.39881854446533144,0.25
2021-08-02,CVX,1.8106683040479088e-17,0.15296438233821882,0.25
2021-08-02,D,7.678109872037799e-18,-0.5725495252272192,0.25
2021-08-02,DD,5.107190732571303e-18,0.3568037333178161,0.25
2021-08-02,DIS,4.159813503640304e-17,-0.17420366051943653,0.25
2021-08-02,DOW,1.413526911730276e-17,-1.5001888928746288,0.25
2021-08-02,DUK,3.813796129424785e-17,2.5,0.25
2021-08-02,EA,0.086083476483437,-0.4186421226204126,0.25
2021-08-02,GE,6.51860543625855e-20,-0.34659084883152474,0.25
2021-08-02,GILD,0.0949746019778693,-0.91262220554972,0.25
2021-08-02,GS,8.387687071139286e-18,-0.399183266106689,0.25
2021-08-02,INTC,0.0,0.2243631415560387,0.25
2021-08-02,KO,0.012267678568029837,0.002304877176824669,0.25
2021-08-02,MMM,0.10364541748345625,0.0074346522659139,0.25
2021-08-02,MRK,0.08824007974177901,-0.1905869029511734,0.25
2021-08-02,MS,0.0,-0.026386488486758192,0.25
2021-08-02,NEE,0.0,-1.4318372916002622,0.25
2021-08-02,NEM,0.10021149851669411,-0.49733093442303156,0.25
2021-08-02,NKE,0.0,-0.6634755180388869,0.25
2021-08-02,NUE,0.0,-0.09923815038475774,0.25
2021-08-02,NVDA,2.2934808253851413e-17,-1.5392982508814066,0.25
2021-08-02,O,0.0,0.36507937793778134,0.25
2021-08-02,OXY,0.0,0.9788351343169364,0.25
2021-08-02,PLD,2.975424923876371e-17,-0.6694251678692168,0.25
2021-08-02,PSA,0.1035823086118963,-0.2736632754517147,0.25
2021-08-02,QCOM,0.0,-0.14855468084850787,0.25
2021-08-02,SBUX,0.0,0.6743975103101688,0.25
2021-08-02,SHW,9.690532664596932e-18,-0.24663276758058586,0.25
2021-08-02,SLB,4.289335673686426e-18,2.369695140112404,0.25
2021-08-02,SO,3.2408781572394423e-19,-0.4600856368020526,0.25
2021-08-02,T,0.0,-0.11273816973456524,0.25
2021-08-02,TMUS,0.0,0.7060212457869353,0.25
2021-08-02,TTWO,0.025803960398180927,-1.2802558837830906,0.25
2021-08-02,UPS,0.01889452610624409,1.0153187026500818,0.25
2021-08-02,USB,1.2174644317103153e-17,1.5831073610625612,0.25
2021-08-02,V,0.0,0.49682931920115747,0.25
2021-08-02,WFC,8.404700829739045e-18,2.2102159478531944,0.25
2021-08-02,WMT,0.1978842511851014,-0.20836473179947262,0.25
2021-08-02,XOM,0.0,0.30090640589953105,0.25
2021-09-01,ABBV,0.12544202575601002,0.46867786957101965,0.25
2021-09-01,ABT,0.0,1.1891272631425391,0.25
2021-09-01,ADBE,0.0,1.9504954977766142,0.25
2021-09-01,AEP,0.0,-0.8284825795168886,0.25
2021-09-01,AMD,0.0,0.3122004846918485,0.25
2021-09-01,AMGN,4.926666746609007e-19,-2.1235534512600593,0.25
2021-09-01,AMT,0.0,-0.7443709455754437,0.25
2021-09-01,BA,0.0,-0.8766780663917103,0.25
2021-09-01,CAT,1.53529197592221e-17,-0.5569393696470963,0.25
2021-09-01,CCI,0.0,0.7892190342539075,0.25
2021-09-01,CMCSA,0.0,0.0023451375983781875,0.25
2021-09-01,COP,0.0,-0.932691030862142,0.25
2021-09-01,CVX,9.902049435469978e-18,-0.18689594207261884,0.25
2021-09-01,D,0.0,1.4089569456247504,0.25
2021-09-01,DD,0.0,-1.7781831910691017,0.25
2021-09-01,DIS,6.515956597158129e-18,0.034105102429765215,0.25
2021-09-01,DOW,0.0,-0.4534649042935242,0.25
2021-09-01,DUK,3.747653079676782e-18,-0.635590007334645,0.25
2021-09-01,EA,0.0855393780506293,0.2502494330729281,0.25
2021-09-01,GE,1.8827505839876274e-18,-0.7564679595172878,0.25
2021-09-01,GILD,0.09824392401752138,0.03975155717968996,0.25
2021-09-01,GS,0.0,-0.5264330329691604,0.25
2021-09-01,INTC,1.4947821020728458e-17,-0.6255539780615476,0.25
2021-09-01,KO,0.01303231840128936,0.4512729194524922,0.25
2021-09-01,MMM,0.07897550551522342,-0.3715842014583736,0.25
2021-09-01,MRK,0.09439634659913729,0.8448632497811501,0.25
2021-09-01,MS,2.077729409468432e-17,0.32417622120348805,0.25
2021-09-01,NEE,1.396501458312651e-18,-0.7128429109327714,0.25
2021-09-01,NEM,0.09656948466857021,0.1876051334408113,0.25
2021-09-01,NKE,0.0,-0.22683794962519302,0.25
2021-09-01,NUE,0.0,0.1245306267083072,0.25
2021-09-01,NVDA,1.78695783051845e-18,-0.7965353097842309,0.25
2021-09-01,O,0.0,-0.17230612674323795,0.25
2021-09-01,OXY,0.0,-0.29129526489465646,0.25
