date,gross_return,net_return,turnover,trading_cost,growth_gross,drawdown_gross,growth_net,drawdown_net,model
2022-05-23,0.011270777528106075,0.011270777528106013,0.0,0.0,1.1098176913846327,-0.09389342828076797,1.1081814573125417,-0.09393267776339775,Base Equity Minimum-Variance
2022-05-24,0.01224123503609112,0.012241235036091203,0.0,0.0,1.123403230592084,-0.08280156476860612,1.1217469669941427,-0.08284129471337764,Base Equity Minimum-Variance
2022-05-25,0.0029272087325524065,0.0029272087325524776,0.0,0.0,1.1266916663388509,-0.08011673349951332,1.1250305545116421,-0.08015657974212609,Base Equity Minimum-Variance
2022-05-26,0.0020787733536763242,0.002078773353676233,0.0,0.0,1.1290338029526452,-0.07820450467661944,1.1273692380504325,-0.07824443375053969,Base Equity Minimum-Variance
2022-05-27,0.00961179800823046,0.009611798008230421,0.0,0.0,1.1398858478110903,-0.06934439257067437,1.138205283447266,-0.0693847054347877,Base Equity Minimum-Variance
2022-05-31,-0.006270536679892893,-0.0062705366798928575,0.0,0.0,1.1327381517915,-0.07518010269340791,1.131068125468162,-0.07522016277422827,Base Equity Minimum-Variance
2022-06-01,-0.008522720012020694,-0.00859223265805642,0.07011017543093004,7.011017543093004e-05,1.1230841416768473,-0.0830620837396977,1.121349724982028,-0.08316608629315159,Base Equity Minimum-Variance
2022-06-02,0.007278217689150393,0.007278217689150379,0.0,0.0,1.1312581925432041,-0.07638840997771923,1.129511152386116,-0.07649316948439733,Base Equity Minimum-Variance
2022-06-03,-0.007729852190024964,-0.007729852190024977,0.0,0.0,1.1225137339260904,-0.0835277910495853,1.1207801981311867,-0.0836317407807613,Base Equity Minimum-Variance
2022-06-06,-0.006001565279638634,-0.006001565279638688,0.0,0.0,1.115776894474642,-0.0890280588385759,1.114053762607976,-0.08913138470865445,Base Equity Minimum-Variance
2022-06-07,0.006826265662735642,0.006826265662735587,0.0,0.0,1.123393483976668,-0.08280952235691019,1.1216585895541082,-0.08291355355682761,Base Equity Minimum-Variance
2022-06-08,-0.010672111776789164,-0.010672111776789173,0.0,0.0,1.1114045031463524,-0.09259788165492377,1.109688123710991,-0.09270080262224756,Base Equity Minimum-Variance
2022-06-09,-0.020007293310365066,-0.020007293310365104,0.0,0.0,1.0891683072654428,-0.11075254198710027,1.0874862679368764,-0.1108534037844432,Base Equity Minimum-Variance
2022-06-10,-0.00676693150147933,-0.006766931501479334,0.0,0.0,1.0817979799365953,-0.11677001862333825,1.0801273228529482,-0.11687019789580733,Base Equity Minimum-Variance
2022-06-13,-0.025652055916329783,-0.025652055916329797,0.0,0.0,1.0540476376650891,-0.13942668349259135,1.0524198363703687,-0.1395242929607614,Base Equity Minimum-Variance
2022-06-14,-0.008462741714091079,-0.008462741714091115,0.0,0.0,1.0451275047531816,-0.14670949319623228,1.0435134791203802,-0.14680627662068446,Base Equity Minimum-Variance
2022-06-15,0.0053277439471085585,0.005327743947108665,0.0,0.0,1.0506956764905873,-0.14216337986348315,1.04907305174249,-0.1422606789252393,Base Equity Minimum-Variance
2022-06-16,-0.0002831109431276204,-0.0002831109431276069,0.0,0.0,1.050398213046676,-0.14240624279805925,1.0487760476814014,-0.14250351431338637,Base Equity Minimum-Variance
2022-06-17,-0.005285754012222446,-0.005285754012222421,0.0,0.0,1.0448460664776333,-0.14693927244104632,1.0432324754794466,-0.14703602980307107,Base Equity Minimum-Variance
2022-06-21,0.0256218783817314,0.025621878381731467,0.0,0.0,1.0716169853205537,-0.12508225422729946,1.0699620510900536,-0.12518149069468665,Base Equity Minimum-Variance
2022-06-22,0.004385354126904202,0.004385354126904106,0.0,0.0,1.0763164052895897,-0.12124543008017352,1.074654213586432,-0.12134510173461255,Base Equity Minimum-Variance
2022-06-23,0.010349603548866038,0.010349603548865938,0.0,0.0,1.0874558533774774,-0.11215066866474921,1.08577645864917,-0.11225137188129652,Base Equity Minimum-Variance
2022-06-24,0.014632617605419614,0.014632617605419673,0.0,0.0,1.1033681790427254,-0.09915910890809287,1.1016642103735501,-0.09926128567629966,Base Equity Minimum-Variance
2022-06-27,-0.004058934844236616,-0.004058934844236584,0.0,0.0,1.098889679494787,-0.10281556339005893,1.0971926271234165,-0.102917325429421,Base Equity Minimum-Variance
2022-06-28,-0.013789934829465528,-0.013789934829465555,0.0,0.0,1.0837360624297816,-0.1151876783009208,1.0820624123000144,-0.11528803704839197,Base Equity Minimum-Variance
2022-06-29,-2.6002083663151042e-05,-2.6002083663101416e-05,0.0,0.0,1.0837078830340177,-0.11521068526493572,1.0820342764226412,-0.1153110414028704,Base Equity Minimum-Variance
2022-06-30,-0.009636163048310395,-0.009636163048310387,0.0,0.0,1.0732650971763626,-0.12373665936512557,1.071607617711172,-0.12383604845495233,Base Equity Minimum-Variance
2022-07-01,0.010284538607788215,0.010236597368759037,0.04745320471305838,4.745320471305838e-05,1.0843031335046645,-0.11472469520777684,1.0825772334309762,-0.11486711085396473,Base Equity Minimum-Variance
2022-07-05,0.0011922906034094998,0.0011922906034094183,0.0,0.0,1.0855959379419895,-0.1136691897804426,1.0838679800938609,-0.11381177522746744,Base Equity Minimum-Variance
2022-07-06,0.001556131435336347,0.0015561314353362832,0.0,0.0,1.0872852679070943,-0.11228994254455293,1.0855546211294393,-0.11243274987327401,Base Equity Minimum-Variance
2022-07-07,0.001391651330396189,0.0013916513303962041,0.0,0.0,1.0887983898966975,-0.11105455966208888,1.087065334662152,-0.111197565728819,Base Equity Minimum-Variance
2022-07-08,-0.0015191765634654311,-0.001519176563465452,0.0,0.0,1.0871443129004275,-0.1124050247412498,1.0854138904827775,-0.11254781355651478,Base Equity Minimum-Variance
2022-07-11,-0.0019523638357368095,-0.0019523638357368256,0.0,0.0,1.0850218116596937,-0.1141379330717267,1.0832947676561926,-0.11428044311127261,Base Equity Minimum-Variance
2022-07-12,-0.006674008300932288,-0.006674008300932233,0.0,0.0,1.0777803670819843,-0.12005018385988697,1.0760648493844986,-0.120191742786246,Base Equity Minimum-Variance
2022-07-13,-0.0014910394921972179,-0.0014910394921971992,0.0,0.0,1.0761733539907503,-0.12136222378690353,1.0744603941979012,-0.12150357164331282,Base Equity Minimum-Variance
2022-07-14,-0.0024526847343902852,-0.002452684734390309,0.0,0.0,1.0735338400338597,-0.12351724524768004,1.071825081591345,-0.12365824642235967,Base Equity Minimum-Variance
2022-07-15,0.011564498548359468,0.011564498548359392,0.0,0.0,1.0859487205685459,-0.11338116170268486,1.0842202011915034,-0.11352379348524422,Base Equity Minimum-Variance
2022-07-18,-0.01208358009577504,-0.012083580095775037,0.0,0.0,1.0728265722236514,-0.12409469144967344,1.0711189395489487,-0.12423559972966403,Base Equity Minimum-Variance
2022-07-19,0.012377802363830789,0.012377802363830792,0.0,0.0,1.0861058075053018,-0.11325290865100723,1.0843770380908415,-0.11339556106583903,Base Equity Minimum-Variance
2022-07-20,-0.0058854608310556404,-0.005885460831055678,0.0,0.0,1.0797135743168473,-0.1184718239241942,1.0779949795070618,-0.11861363676382608,Base Equity Minimum-Variance
2022-07-21,0.005970050624983177,0.005970050624983125,0.0,0.0,1.0861595190160005,-0.11320905608567255,1.0844306641081967,-0.11335171555513635,Base Equity Minimum-Variance
2022-07-22,-0.0017264546219315354,-0.0017264546219315502,0.0,0.0,1.0842843138942404,-0.11474006040948048,1.0825584437759828,-0.11488247358384385,Base Equity Minimum-Variance
2022-07-25,-0.009044629225377193,-0.009044629225377188,0.0,0.0,1.0744773643001746,-0.12274690833115642,1.0727671040372277,-0.12288803343116095,Base Equity Minimum-Variance
2022-07-26,-0.005702323824092189,-0.0057023238240921925,0.0,0.0,1.0683503464272779,-0.1277492895355382,1.0666498386221739,-0.1278896098945227,Base Equity Minimum-Variance
2022-07-27,0.006814490381561891,0.0068144903815619,0.0,0.0,1.0756306095871448,-0.12180534545876764,1.0739185136879592,-0.1219466220294888,Base Equity Minimum-Variance
2022-07-28,0.007083574744558937,0.007083574744559007,0.0,0.0,1.083249919407691,-0.11558458798305271,1.0815256957492336,-0.11572686529692211,Base Equity Minimum-Variance
2022-07-29,-0.0014403772507593114,-0.001440377250759295,0.0,0.0,1.0816896308668893,-0.11685847982274278,1.0799678907409649,-0.11700055220360595,Base Equity Minimum-Variance
2022-08-01,-0.005757945786470923,-0.005800287639870838,0.04258706742538119,4.258706742538119e-05,1.07546132061457,-0.12194356081770497,1.0737037663328426,-0.12212220298667231,Base Equity Minimum-Variance
2022-08-02,-0.005159884004798504,-0.005159884004798498,0.0,0.0,1.0699120649485514,-0.12647423019355197,1.06816357944305,-0.12665195058964895,Base Equity Minimum-Variance
2022-08-03,0.009968223435235575,0.009968223435235624,0.0,0.0,1.0805771874680128,-0.11776673014368522,1.0788112726683194,-0.11794622209639927,Base Equity Minimum-Variance
2022-08-04,-0.005522926969356668,-0.005522926969356634,0.0,0.0,1.0746092385768742,-0.12263924006303839,1.0728530767956537,-0.122817740694806,Base Equity Minimum-Variance
2022-08-05,-0.0028251828277878715,-0.0028251828277878754,0.0,0.0,1.0715732710094645,-0.12511794461578718,1.0698220707063513,-0.12529594095063512,Base Equity Minimum-Variance
2022-08-08,0.005797478678964604,0.005797478678964518,0.0,0.0,1.0777856942010902,-0.12004583455308859,1.0760243413515571,-0.12022486281789269,Base Equity Minimum-Variance
2022-08-09,0.003283335348779706,0.003283335348779781,0.0,0.0,1.0813244260692698,-0.11715664993637065,1.0795572901076642,-0.117336266011005,Base Equity Minimum-Variance
2022-08-10,0.009070181685845767,0.009070181685845835,0.0,0.0,1.091132235075061,-0.10914910035115288,1.0893490708692202,-0.10933034557621768,Base Equity Minimum-Variance
2022-08-11,-0.0015522917303464657,-0.0015522917303464334,0.0,0.0,1.0894384795298395,-0.11053196083564942,1.0876580833150493,-0.11071292471525018,Base Equity Minimum-Variance
2022-08-12,0.015603802798543755,0.015603802798543676,0.0,0.0,1.1064378627255684,-0.0966528769569216,1.1046296855593394,-0.09683666456121331,Base Equity Minimum-Variance
