date,finvader_compound,fear_greed_100,fear_greed_21d,expanding_z,historical_full_sample_z
2020-04-03,0.024273253968253968,51.2136626984127,52.977873199035244,,-1.2357208241313664
2020-04-06,0.153697348377415,57.68486741887075,53.44738128668039,,2.0975288201559907
2020-04-07,0.15549034892897592,57.77451744644879,53.89720819810863,,2.143706608596239
2020-04-08,0.14320526811346548,57.16026340567327,53.98364404415291,,1.8273107980226324
2020-04-09,0.13392593296183722,56.69629664809186,54.14507227408849,,1.5883263899447613
2020-04-13,-0.035378996497605834,48.23105017511971,54.12396273174256,,-2.772033236082019
2020-04-14,0.18236596112559528,59.11829805627976,54.369026497641116,,2.8358738994190653
2020-04-15,-0.06238728677803677,46.88063566109816,54.30167095470868,,-3.467617581338864
2020-04-16,0.10784782526350462,55.392391263175234,54.345070304713396,,0.9166984090345748
2020-04-17,0.12828737169627222,56.414368584813616,54.552140622710546,,1.4431082030334512
2020-04-20,0.031262596572072095,51.56312982860361,54.54870316989551,,-1.0557139725915934
2020-04-21,-0.08269569087324406,45.8652154563378,54.24935084530652,,-3.990649873242633
2020-04-22,0.11142957911777765,55.571478955888885,54.389587741393925,,1.0089446002494566
2020-04-23,0.09455810962889767,54.727905481444886,54.06220245396884,,0.5744287558145923
2020-04-24,0.020093407238976502,51.004670361948826,53.81046273031627,,-1.3433705835300578
2020-04-27,0.08382716398680684,54.19135819934034,53.744756280172375,,0.29805888119691465
2020-04-28,0.06927712358784816,53.46385617939241,53.55380488181977,,-0.07666977505213995
2020-04-29,0.11590162998806024,55.79508149940301,53.645273179075566,,1.1241199239838373
2020-04-30,0.04728487591309401,52.364243795654694,53.54190293952887,,-0.6430685748552571
2020-05-01,0.003292059276442967,50.16460296382215,53.51442454874545,,-1.7760804848457667
2020-05-04,0.08202954201270847,54.10147710063542,53.58949386573599,,0.251762070444012
2020-05-05,0.12819175269778532,56.40958763488927,53.836918862711066,,1.4406455858975258
2020-05-06,0.05443691287626162,52.72184564381308,53.600584492470226,,-0.4588716154541522
2020-05-07,0.10331252456538172,55.16562622826908,53.4763515773188,,0.7998941191705639
2020-05-08,0.13085733833874458,56.54286691693723,53.446951744521854,,1.5092963454806325
2020-05-11,0.04665239907769977,52.332619953884986,53.239157616226294,,-0.6593576838980657
2020-05-12,-0.024557904968047824,48.77210475159761,53.264922119868096,,-2.4933417014310577
2020-05-13,0.027070533544738092,51.35352667723691,52.89517110181844,,-1.163678356336991
2020-05-14,0.03970020136626079,51.985010068313045,53.13823654978104,,-0.8384078882240737
2020-05-15,0.006432579560222103,50.3216289780111,52.89677167905895,,-1.6951980327291643
2020-05-18,0.1475325334830654,57.376626674153265,52.942593492837034,,1.9387572471540926
2020-05-19,0.05570856461914154,52.78542823095707,53.00079817866339,,-0.4261208920362143
2020-05-20,0.11363108254840397,55.6815541274202,53.46824287728636,,1.065643166003632
2020-05-21,0.027073755331088665,51.35368776655444,53.26739567779424,,-1.1635953809199628
2020-05-22,0.03642215811965812,51.82110790598291,53.12897674562938,,-0.9228321720916022
2020-05-26,0.1406662270021645,57.03331135010823,53.4160548879227,,1.7619191264045273
2020-05-27,0.11228557404401156,55.61427870220058,53.48381300710651,,1.030990300444666
2020-05-28,0.04737205681434405,52.3686028407172,53.43165808621722,,-0.6408232764862994
2020-05-29,0.0765534117063492,53.827670585317456,53.33797185221314,,0.11072720766152762
2020-06-01,0.09042439847034943,54.52121992351747,53.44068500115899,,0.4679671938332671
2020-06-02,0.11417960076960076,55.708980038480036,53.70470295709507,,1.0797699649898318
2020-06-03,0.15360506884478783,57.68025344223939,53.87512087812384,,2.095152209211105
2020-06-04,0.05605450595238095,52.80272529761905,53.703365528730025,,-0.41721135450976726
2020-06-05,0.18962618286034952,59.481309143017484,54.02524474297785,,3.0228571008491736
2020-06-08,0.08846631890882155,54.423315945441075,53.98989663427175,,0.4175378821062286
2020-06-09,0.14598101729153198,57.29905086457659,54.025905393683146,,1.898798761702493
2020-06-10,-0.0331539622790404,48.34230188604798,53.83589024759567,,-2.714728647230787
2020-06-11,0.09916200594379167,54.95810029718958,54.13046146405244,,0.6929996897972664
2020-06-12,0.077875,53.89375,54.251424479422106,,0.14476402074348274
2020-06-15,0.02943955660501115,51.47197783025056,54.226994372847706,,-1.1026654104167397
2020-06-16,0.041797312091503266,52.08986560457516,54.3111961169698,,-0.7843979018235023
2020-06-17,0.04655130952380953,52.32756547619047,54.07076463135251,,-0.6619611923180723
2020-06-18,0.04208103835978836,52.104051917989416,54.038318140258816,,-0.7770906806514802
2020-06-19,0.012321868919610854,50.616093445980546,53.797105726856934,,-1.543522475315343
2020-06-22,0.06860368675595238,53.43018433779761,53.895986515963756,,-0.09401378731364794
2020-06-23,0.056142243589743596,52.807112179487184,53.94293910041634,,-0.41495171769434286
2020-06-24,-0.016122245507018233,49.19388772464909,53.56963321348971,,-2.2760857180983614
2020-06-25,1.0637628384688296e-05,50.00053188141923,53.30231193630965,,-1.8605917776701828
2020-06-26,0.06751257097900888,53.37562854895045,53.3502655414636,,-0.12211490165387584
2020-06-29,0.05908302980621529,52.954151490310764,53.308669394082344,,-0.33921331168324964
2020-06-30,0.0852327306547619,54.2616365327381,53.2963082802357,,0.33425851324666506
2020-07-01,0.05468236461251167,52.73411823062558,53.15464819414739,,-0.4525501347725217
2020-07-02,0.11204586174242424,55.60229308712121,53.05569770104654,,1.0248166358913617
2020-07-06,0.036112873211932996,51.805643660596644,53.00821762309308,,-0.9307976426121061
2020-07-07,-0.002182275224775226,49.89088623876124,52.5515308181285,,-1.9170690976090778
2020-07-08,0.04362405145929339,52.18120257296467,52.444763514677234,,-0.737351187873603
2020-07-09,0.06718421018945213,53.35921050947261,52.257152069196096,,-0.13057166150206936
2020-07-10,0.05002150072150072,52.50107503607504,52.455188885864054,,-0.5725882387879074
2020-07-13,0.05629195767195768,52.814597883597884,52.35311734235969,,-0.41109591006004764
2020-07-14,0.07148436251920123,53.57421812596006,52.337901538833975,,-0.01982349448609388
2020-07-15,0.09622060833028864,54.81103041651443,52.49690404294178,,0.6172455375764195
2020-07-16,0.046085102707749764,52.30425513538749,52.50711306821855,,-0.6739681042527401
2020-07-17,0.020528608276643993,51.0264304138322,52.44515425572531,,-1.332162209149529
2020-07-20,0.0754662593803503,53.77331296901752,52.524642877202844,,0.08272816992080011
2020-07-21,0.10289666638464193,55.1448333192321,52.74029715688148,,0.7891839099212539
2020-07-22,0.08687225925925926,54.343612962962965,52.78379375807983,,0.3764837122151239
2020-07-23,0.035369259446693654,51.76846297233468,52.73433427202495,,-0.9499490249709032
2020-07-24,0.041257741147741146,52.06288705738705,52.870953287869604,,-0.7982942683739003
2020-07-27,0.02191538800705467,51.09576940035273,52.92310745543787,,-1.296446424818967
2020-07-28,0.0735996477304372,53.679982386521864,52.937600495322236,,0.034654566265320604
2020-07-29,0.06197831547944221,53.09891577397211,52.94449403263944,,-0.26464674828985135
2020-07-30,0.047204792268455066,52.360239613422756,52.85395132219586,,-0.6451310871040312
2020-07-31,0.02920362462933891,51.46018123146695,52.793287655569245,,-1.1087417146595901
2020-08-03,0.04796340357355063,52.398170178677525,52.640710374214784,,-0.6255934509752632
2020-08-04,0.07477173393273392,53.738586696636695,52.73275528069288,,0.0648410314263452
2020-08-05,0.06081871948779512,53.04093597438976,52.882757649056146,,-0.29451153462905333
2020-08-06,0.08419120634920635,54.209560317460316,52.97934611307975,,0.30743460123199057
2020-08-07,0.0702257953950811,53.51128976975406,52.98658798261696,,-0.05223723041321098
2020-08-10,0.09998170137670138,54.99908506883507,53.10554084131982,,0.7141105155878095
2020-08-11,0.07313054563492064,53.65652728174604,53.14563271742211,,0.022573087927355854
2020-08-12,0.03009236411736412,51.504618205868205,53.04708034027488,,-1.0858526954561127
2020-08-13,-0.010364354838709683,49.48178225806451,52.793306618443935,,-2.1277942650300496
2020-08-14,0.061837622549019616,53.09188112745098,52.830812618066005,,-0.26827022089304464
2020-08-17,0.0812261961961962,54.06130980980981,52.97533068454112,,0.23107232044534934
2020-08-18,0.06815116722470238,53.40755836123512,52.957913798456254,,-0.1056681904095912
2020-08-19,0.08866987762237763,54.43349388111888,52.92404049187944,,0.42278042996912685
2020-08-20,0.05247670533170534,52.623835266585274,52.84214631586145,,-0.5093557322675573
2020-08-21,0.08251627777777777,54.125813888888885,52.95440112141165,,0.2642976946891393
2020-08-24,0.062411801146384484,53.12059005731923,53.004767930932225,,-0.2534825523823159
2020-08-25,0.08201265873015873,54.10063293650793,53.14785667074914,,0.2513272503603899
2020-08-26,0.05418453081232494,52.70922654061625,53.10163020189649,,-0.4653715830890956
2020-08-27,0.02675149575327207,51.33757478766361,53.017756821596095,,-1.1718950072610141
2020-08-28,0.04790447403024326,52.39522370151216,53.019422730552726,,-0.6271111504435414
2020-08-31,0.060986934757236225,53.04934673786181,53.095097278476295,,-0.2901792386250706
2020-09-01,0.06907461597542243,53.453730798771126,53.14536206990932,,-0.08188525235692454
2020-09-02,0.06654680158730159,53.32734007936508,53.12577889765829,,-0.14698778561005382
2020-09-03,0.019487528735632184,50.97437643678161,53.027371300629326,,-1.3589746664867375
2020-09-04,0.034844992559523814,51.742249627976186,52.9098803154158,,-0.9634512435736169
2020-09-08,0.003059031524031525,50.15295157620157,52.749959449056156,,-1.782081992342347
2020-09-09,0.0678551452020202,53.39275726010101,52.67346764864025,,-0.11329208228468012
2020-09-10,0.0755164393939394,53.77582196969697,52.679148348066484,,0.08402052984195414
2020-09-11,-0.003175535714285714,49.84122321428571,52.59993906275304,,-1.942650000364936
2020-09-14,0.06803767397983036,53.40188369899151,52.78661055994003,,-0.10859114938277195
2020-09-15,0.012916912972085389,50.64584564860427,52.67013267999495,,-1.5281974279561117
2020-09-16,0.018879220779220777,50.943961038961035,52.52168750043073,,-1.37464131873246
2020-09-17,0.04089832555465368,52.04491627773269,52.45679978216871,,-0.8075508283929488
2020-09-18,0.01729388528138528,50.864694264069264,52.286856943261576,,-1.4154708026732956
2020-09-21,0.07007168817204301,53.503584408602144,52.32874975954809,,-0.05620618108440884
2020-09-22,0.12107327586206898,56.053663793103446,52.42055213593926,,1.2573129499703455
2020-09-23,0.06622888888888888,53.31144444444445,52.42964044008809,,-0.15517546035281302
2020-09-24,0.08867106261022926,54.433553130511456,52.44549378265968,,0.4228109487094953
2020-09-25,0.07522916666666667,53.76145833333334,52.495600058503356,,0.07662197147949137
2020-09-28,0.0691912894703336,53.45956447351667,52.596647186401114,,-0.07888038771263281
2020-09-29,0.09589526455026455,54.79476322751323,52.710910973353556,,0.6088664792257575
2020-09-30,0.03012594665138783,51.506297332569396,52.637432430244395,,-1.0849877949126692
2020-10-01,0.08448844017094018,54.224422008547016,52.67413201166229,,0.3150897023558423
2020-10-02,0.047554099511599515,52.377704975579974,52.62891129243443,,-0.6361348623340359
2020-10-05,0.06639282653061225,53.31964132653061,52.740590572898675,,-0.1509533324062835
2020-10-06,0.02492314814814815,51.24615740740741,52.716967133823964,,-1.2189831405196236
2020-10-07,0.03456437777777778,51.72821888888889,52.791979862999554,,-0.9706783300423801
2020-10-08,0.10491577928297756,55.24578896414888,52.88021946795421,,0.8411851032143381
2020-10-09,0.12249429453262785,56.124714726631396,52.9920715039987,,1.2939105402396824
2020-10-12,0.08489988999096142,54.24499449954807,53.20177489853501,,0.32568637658785704
2020-10-13,0.02117211946532999,51.0586059732665,53.090190244929055,,-1.3155889161272778
2020-10-14,0.09088691786361285,54.54434589318065,53.275833113718406,,0.4798791381285679
2020-10-15,0.09102491477272727,54.55124573863637,53.447608575607696,,0.4834331761175391
2020-10-16,0.14078309615384615,57.039154807692306,53.685429457986736,,1.7649290300862883
2020-10-19,0.1211390286065286,56.05695143032643,53.93267979923708,,1.2590063774042524
2020-10-20,0.141616,57.080799999999996,54.10302339882745,,1.7863800316296397
2020-10-21,0.07422684523809524,53.71134226190476,53.99148427829418,,0.05080770899228075
2020-10-22,0.08226091822358929,54.11304591117947,54.029655776710136,,0.25772104335501694
2020-10-23,0.15477236666666666,57.738618333333335,54.18703983398737,,2.125215352146875
2020-10-26,0.051557440984940986,52.577872049247055,54.130678582364204,,-0.5330309031918479
2020-10-27,0.02447499545940171,51.22374977297008,54.02421121567152,,-1.2305250778781223
2020-10-28,0.0153892967429396,50.769464837146984,53.83253033993978,,-1.4645224811669273
2020-10-29,0.07795139097744361,53.897569548872184,53.94640044547801,,0.14673143028614571
2020-10-30,0.09415622080176768,54.70781104008838,53.969418970789505,,0.5640783199379502
2020-11-02,0.038926641999141996,51.946332099957104,53.94887740528365,,-0.8583305038471927
2020-11-03,0.055160718253968254,52.75803591269841,53.92213429033926,,-0.4402303877230438
2020-11-04,0.06382344494047619,53.19117224702381,54.01475404460672,,-0.21712640713751455
2020-11-05,0.03162762483130904,51.58138124156545,54.00776177568655,,-1.0463128613007568
2020-11-06,0.039082945178071225,51.95414725890356,53.85101693257963,,-0.8543049974842163
2020-11-09,0.13304715731636785,56.652357865818395,53.87614279635045,,1.565693984278405
2020-11-10,0.04540833333333333,52.27041666666666,53.78211528049895,,-0.6913979443983248
2020-11-11,0.0691375960061444,53.45687980030722,53.89631879607231,,-0.08026323471052497
2020-11-12,0.04712200014271443,52.35610000713572,53.79211661102256,,-0.6472633548624783
2020-11-13,0.12344552116798743,56.172276058399376,53.86930853101128,,1.318408883136526
2020-11-16,0.07445451785714285,53.722725892857135,53.711383344590544,,0.056671297838842734
2020-11-17,0.03933541353383458,51.96677067669173,53.516612832512706,,-0.8478028074485517
2020-11-18,0.09344151041666666,54.67207552083333,53.40191166683811,,0.5456713289693684
2020-11-19,-0.007316316526610646,49.63418417366947,53.20776128168404,,-2.0492936375699173
2020-11-20,0.03148982568027211,51.574491284013604,53.086877728009476,,-1.0498618061342049
2020-11-23,0.05525784220165799,52.7628921100829,52.849938384045174,,-0.43772901141002574
2020-11-24,0.06138152841781874,53.06907642089094,52.87332906840917,,-0.28001668593517776
2020-11-25,0.12331366666666668,56.16568333333334,53.10865923795026,,1.3150130396374362
2020-11-27,0.08951777472527472,54.475888736263734,53.28515561409869,,0.44461757497312593
2020-11-30,-0.01192802197802198,49.4035989010989,53.071157011823765,,-2.1680656917662393
2020-12-01,0.13609138888888891,56.80456944444444,53.17100265012645,,1.6440965711580497
2020-12-02,0.03325772875816994,51.6628864379085,53.157505237647946,,-1.0043303899598106
2020-12-03,0.10304335304492167,55.152167652246085,53.271511510959726,,0.792961747892083
2020-12-04,0.07342191907554811,53.6710959537774,53.29436502080514,,0.030077258010674342
2020-12-07,0.06151177248677249,53.07558862433862,53.36551775331815,,-0.27666231827672666
2020-12-08,0.04252017518939394,52.1260087594697,53.37370163429748,,-0.7657809420146466
2020-12-09,0.07460129093970003,53.730064546985,53.23454480959113,,0.06045136157008538
2020-12-10,0.06607602040816327,53.30380102040816,53.28375358834073,,-0.15911250786570533
2020-12-11,0.012186698476961631,50.60933492384808,53.14815621327125,,-1.547003719143517
2020-12-14,0.06925505102040817,53.46275255102041,53.20085395345623,,-0.07723824244535434
2020-12-15,0.03792442857142857,51.89622142857143,52.997232304416805,,-0.8841419848289713
2020-12-16,0.05968498015873015,52.98424900793651,52.9620667384682,,-0.32371039619012704
2020-12-17,0.14593311904761905,57.296655952380945,53.21587079921532,,1.8975651675621306
2020-12-18,0.10567432291666666,55.28371614583333,53.24499654326293,,0.8607209965015427
2020-12-21,0.10589620058669401,55.2948100293347,53.51455015543746,,0.8664353394766292
2020-12-22,0.06876400537634408,53.438200268817205,53.603298202332866,,-0.0898848653626519
2020-12-23,0.10740373015873016,55.3701865079365,53.72745507842113,,0.9052609726223091
2020-12-24,0.18350045454545458,59.17502272727273,54.01821442634408,,2.865092182192887
2020-12-28,0.10796261055937527,55.39813052796876,53.9816642927553,,0.9196546441032958
2020-12-29,0.02324963477366255,51.16248173868313,53.82388300715621,,-1.2620835994077453
2020-12-30,0.13442016129032258,56.721008064516134,54.172331062557035,,1.6010549812294177
2020-12-31,0.10249900383141763,55.12495019157089,54.092349193372584,0.7992702133355704,0.778942319511585
2021-01-04,0.08123681481481482,54.06184074074074,54.20658511255507,0.34388208830390715,0.2313457973964127
2021-01-05,0.11110931286549708,55.55546564327485,54.22578977879454,0.979932903489034,1.0006963109617062
2021-01-06,0.07998013824884792,53.9990069124424,54.241404586350015,0.31244162866082015,0.1989807518025768
2021-01-07,0.02132807593307593,51.066403796653795,54.14572911836502,-0.942687404714797,-1.3115723391289118
2021-01-08,0.0720921626984127,53.60460813492064,54.216138612434115,0.14660823809475404,-0.004169919775730819
2021-01-11,0.10848944125922387,55.42447206296119,54.29682468462345,0.9259766675035266,0.9332228923563499
2021-01-12,0.08483563973063973,54.24178198653199,54.34149044491507,0.4162230701485564,0.3240316448445903
2021-01-13,0.04603885650690987,52.30194282534549,54.422090821176845,-0.41871673029074624,-0.6751591508905656
2021-01-14,0.030650894909688014,51.5325447454844,54.33017616377036,-0.7485382950401205,-1.0714680279540045
2021-01-15,0.025055277908366144,51.252763895418305,54.29953532885832,-0.8664835275670975,-1.2155802078720614
2021-01-19,0.06857800844236603,53.428900422118296,54.32070920572411,0.07381850029197834,-0.09467511880697041
2021-01-20,0.04614277353365589,52.3071386766828,54.083113144976586,-0.4109763897751664,-0.6724828223906976
2021-01-21,0.053765026041666664,52.68825130208333,53.959519580988484,-0.24520897402672276,-0.4761757083484411
2021-01-22,0.025344136904761904,51.2672068452381,53.76772895317437,-0.8597503659154911,-1.2081407959806254
2021-01-25,0.07953031913919414,53.9765159569597,53.79336303356211,0.3172140912212356,0.1873958966479604
2021-01-26,0.06673598865179046,53.33679943258952,53.696535077593204,0.03861394711965916,-0.14211537202825453
2021-01-27,0.02833289196310935,51.41664459815547,53.32708850001619,-0.7965465453249573,-1.1311669776156774
2021-01-28,0.08687168498168497,54.34358424908425,53.27687201054549,0.47998507122942846,0.3764689219975152
2021-01-29,0.016875682539682538,50.843784126984126,53.26169593379793,-1.0458235859682552,-1.4262413948600474
2021-02-01,0.1124315008974765,55.62157504487383,53.209341980481625,1.0383297573713357,1.0347485699896433
2021-02-02,0.0844509395575185,54.22254697787593,53.16637039887709,0.4260520502557811,0.3141238937332731
2021-02-03,0.04924032828282829,52.46201641414141,53.09018828808665,-0.3437329077520744,-0.5927069250744079
2021-02-04,0.035678105013266306,51.783905250663324,52.91059017415277,-0.6393435509149279,-0.9419948694512661
2021-02-05,0.054716898148148146,52.735844907407404,52.85043960248444,-0.2211873821931836,-0.45166074168152426
2021-02-08,0.06033286375661376,53.016643187830695,52.94330814492144,-0.09757445507614333,-0.3070244940631389
2021-02-09,0.07725857963875205,53.86292898193761,52.95560913763653,0.2745801276383328,0.12888843776768028
2021-02-10,0.04536308702791462,52.26815435139574,52.80530829422866,-0.42799026251462446,-0.6925632392542023
2021-02-11,0.05401783783783783,52.700891891891885,52.73193257543627,-0.2363768477909246,-0.469664673185275
2021-02-12,0.05685225490196079,52.84261274509804,52.757678762091146,-0.1733459521184482,-0.39666574888234085
2021-02-16,0.03649183213716108,51.82459160685805,52.7715857554899,-0.6230793636525936,-0.9210377543279139
2021-02-17,0.09155422641594517,54.57771132079726,52.92991658526984,0.5972239557296822,0.4970653197653479
2021-02-18,0.07623239455782313,53.811619727891156,52.94814131411617,0.2563903863915493,0.10245957943496514
2021-02-19,0.13753985294117646,56.87699264705882,53.1657534079436,1.6102386264068953,1.6814010028335553
2021-02-22,0.1015955376984127,55.07977688492064,53.2796355785549,0.8103769193848978,0.7556740232935407
2021-02-23,0.0933462852733686,54.66731426366843,53.441545455623015,0.625718618006624,0.5432188553671821
2021-02-24,0.10176793114543115,55.08839655727156,53.49449215087596,0.8105429598981461,0.7601139260687902
2021-02-25,0.05112987874779541,52.55649393738977,53.45733474634263,-0.31491923086265755,-0.5440425442729228
2021-02-26,0.03647036458333333,51.823518229166666,53.47670968115269,-0.6398621094475494,-0.921590639912986
2021-03-01,0.05367141581632654,52.683570790816326,53.397661421235185,-0.2558950225773143,-0.47858659058594827
2021-03-02,0.023563,51.17815,53.4135836056645,-0.9252943736922906,-1.2540130424222788
2021-03-03,0.010056286012837735,50.50281430064189,53.1698330940344,-1.2217532188804527,-1.6018713743559736
2021-03-04,0.0755352248289345,53.77676124144672,53.14860520182349,0.23913640336054715,0.08450433886376538
2021-03-05,0.044730409663865545,52.236520483193274,53.137867300349775,-0.4485417018575309,-0.7088575128073076
2021-03-08,0.09552793859649122,54.776396929824564,53.280366904119354,0.686789085618914,0.599406192017708
2021-03-09,0.003478639455782314,50.17393197278912,53.15837105008991,-1.3687929177450273,-1.7712752102231903
2021-03-10,0.09214076637251638,54.607038318625825,53.23410415155635,0.6131974242118805,0.5121713485965841
2021-03-11,0.07437898268398269,53.718949134199136,53.22724796833071,0.21506505728413783,0.05472592908647805
2021-03-12,0.07689466338259443,53.844733169129725,53.302323150127556,0.2710066700020622,0.11951596553269613
2021-03-15,0.09374278508771931,54.68713925438596,53.396906357865376,0.6479629378272406,0.5534305000472367
2021-03-16,0.08376693627450982,54.18834681372549,53.460988932561925,0.42281610540534864,0.29650774806743835
2021-03-17,0.07106848958333334,53.553424479166665,53.543314307433754,0.1366536296685637,-0.03053408374598818
2021-03-18,0.040604191176470586,52.03020955882353,53.42200469972073,-0.5492553775695442,-0.8151261049743891
2021-03-19,0.13747662545787545,56.873831272893774,53.5678242971018,1.6282606475642747,1.679772612175818
2021-03-22,0.049967777777777785,52.49838888888889,53.35931935623657,-0.3416329722481881,-0.5739718450157278
2021-03-23,0.07823775089605735,53.91188754480287,53.30370557813573,0.2953487749953969,0.1541064797405384
2021-03-24,0.07189748847501383,53.594874423750696,53.25263701433011,0.15190624333539393,-0.009183652256212801
2021-03-25,0.037412107843137254,51.87060539215687,53.099408863610364,-0.6267488192564774,-0.8973365363777662
2021-03-26,0.12365808054085832,56.18290402704291,53.27209505835576,1.3202020620852215,1.3238832382575374
2021-03-29,0.06496791771094403,53.248395885547204,53.33994637532627,-0.007070469388621311,-0.18765111142481178
2021-03-30,0.07866610334110334,53.93330516705517,53.39945753609953,0.3026867205718178,0.16513847221146827
2021-03-31,0.09006919191919192,54.50345959595959,53.55780561209762,0.5601862563609045,0.4588190354806843
2021-04-01,0.0482141452991453,52.41070726495727,53.64865765801739,-0.38961821161797644,-0.619135729393648
2021-04-05,0.11384060453831882,55.692030226915946,53.73986094303973,1.098896067853866,1.0710392949202965
