date,sector,vader_compound_lagged,finvader_compound_lagged,finvader_score_100_lagged,finvader_21d,finvader_expanding_z
2020-01-17,Industrials,0.13836666666666667,0.04810333333333333,52.405166666666666,0.016860802308802308,
2020-01-17,Materials,0.08808,0.01058,50.529,0.027537393939393938,
2020-01-17,RealEstate,0.158715,0.132105,56.60525,0.018533333333333332,
2020-01-17,Tech,0.16211644444444445,0.18306311111111112,59.15315555555556,0.11047542784992785,
2020-01-17,Utilities,0.18164833333333333,0.03432333333333333,51.716166666666666,0.051235,
2020-01-21,Comm,0.11223000000000001,0.02642,51.321,0.03305303968253968,
2020-01-21,Consumer,0.08010533333333332,0.0982871111111111,54.91435555555555,0.046409211670274175,
2020-01-21,Energy,0.11287244444444444,-0.00025777777777777897,49.98711111111111,-0.015577111370598211,
2020-01-21,Financials,0.11717999999999999,0.20757799999999998,60.3789,0.11207303337403336,
2020-01-21,Healthcare,0.2317683333333333,0.15177666666666667,57.58883333333333,0.10957854166666665,
2020-01-21,Industrials,0.20909666666666665,0.12171000000000001,56.085499999999996,0.02559823544973545,
2020-01-21,Materials,0.18836,0.08403999999999999,54.202,0.032245944444444445,
2020-01-21,RealEstate,0.15122,0.13358,56.679,0.028120555555555555,
2020-01-21,Tech,0.07141555777555778,0.11770202963702965,55.885101481851486,0.11107764466551967,
2020-01-21,Utilities,0.15105022222222222,0.03369111111111111,51.684555555555555,0.04977300925925926,
2020-01-22,Comm,-0.022039999999999997,0.02204333333333333,51.10216666666667,0.03220613919413919,
2020-01-22,Consumer,0.07009310606060606,0.09778840909090909,54.88942045454546,0.05036145762570762,
2020-01-22,Energy,0.1099737142857143,0.04523928571428572,52.26196428571429,-0.010898926979453296,
2020-01-22,Financials,0.19930555555555557,0.14067000000000002,57.033500000000004,0.11427280003756926,
2020-01-22,Healthcare,0.09057404761904761,0.025517857142857137,51.27589285714286,0.10311233516483516,
2020-01-22,Industrials,0.1046862857142857,0.062976,53.148799999999994,0.02847344810744811,
2020-01-22,Materials,0.010085999999999998,0.00039199999999999966,50.0196,0.029795641025641025,
2020-01-22,RealEstate,0.12666666666666665,0.24240000000000003,62.12,0.04460358974358975,
2020-01-22,Tech,0.017946666666666677,0.11552599999999999,55.7763,0.11141982584509508,
2020-01-22,Utilities,0.17614000000000002,-0.019754166666666666,49.01229166666667,0.04442476495726496,
2020-01-23,Comm,0.0912,-0.06040000000000001,46.98,0.02559141496598639,
2020-01-23,Consumer,0.08442657142857143,0.08948190476190476,54.47409523809523,0.053155775278293134,
2020-01-23,Energy,0.09017333333333334,0.04599833333333333,52.29991666666667,-0.006834836957111393,
2020-01-23,Financials,0.07742222222222224,-0.004886666666666664,49.75566666666666,0.10576140955869527,
2020-01-23,Healthcare,0.06784916666666667,0.11381916666666667,55.69095833333333,0.10387710884353742,
2020-01-23,Industrials,-0.01411142857142857,0.10189214285714285,55.09460714285714,0.03371764058956916,
2020-01-23,Materials,-0.059199999999999996,0.0024800000000000074,50.124,0.02784452380952381,
2020-01-23,RealEstate,0.08665999999999999,0.24985,62.49249999999999,0.059264047619047626,
2020-01-23,Tech,0.083456,0.076602,53.8301,0.10893283828473113,
2020-01-23,Utilities,0.10610250000000002,0.058785833333333336,52.93929166666666,0.04545055555555556,
2020-01-24,Comm,0.17530257142857142,0.17371285714285714,58.68564285714286,0.03546617777777777,
2020-01-24,Consumer,0.12958566666666665,0.106486,55.3243,0.05671112359307359,
2020-01-24,Energy,0.06157333333333333,0.046168,52.3084,-0.0033013144933039668,
2020-01-24,Financials,0.032470000000000006,0.051019999999999996,52.551,0.10211198225478225,
2020-01-24,Healthcare,0.020309999999999998,0.054837222222222225,52.74186111111111,0.10060778306878307,
2020-01-24,Industrials,0.029595238095238098,0.10366285714285714,55.183142857142855,0.038380655026455025,
2020-01-24,Materials,0.09407,0.015575000000000006,50.77875,0.027026555555555554,
2020-01-24,RealEstate,0.18839999999999998,0.33464,66.732,0.07762244444444445,
2020-01-24,Tech,0.03489592592592593,-0.04423703703703704,47.788148148148146,0.09872151326327992,
2020-01-24,Utilities,-0.028099999999999997,0.004966666666666666,50.24833333333333,0.04275162962962963,
2020-01-27,Comm,0.11109024242424241,0.01101709090909091,50.55085454545455,0.033938109848484846,
2020-01-27,Consumer,0.07866423076923076,0.04928641025641026,52.464320512820514,0.05624707900953214,
2020-01-27,Energy,0.18136166666666667,0.037003333333333326,51.85016666666667,-0.000782274004139136,
2020-01-27,Financials,-0.02652,-0.025659999999999995,48.717,0.09412623336385836,
2020-01-27,Healthcare,0.2246453333333333,0.09548533333333334,54.77426666666667,0.10028762996031745,
2020-01-27,Industrials,0.04934533333333334,0.088232,54.41160000000001,0.04149636408730159,
2020-01-27,Materials,0.11928799999999999,0.12530400000000003,56.26520000000001,0.03316889583333334,
2020-01-27,RealEstate,0.08016000000000001,0.11684333333333334,55.84216666666667,0.08007375,
2020-01-27,Tech,0.06600430107526882,0.05776626344086021,52.88831317204301,0.09616181014937869,
2020-01-27,Utilities,0.19892800000000002,0.07659368627450981,53.82968431372549,0.04486675816993464,
2020-01-28,Comm,0.02225727272727272,-0.008232424242424244,49.58837878787879,0.03145749019607843,
2020-01-28,Consumer,0.03644111111111111,0.06913722222222221,53.45686111111111,0.05700532272792567,
2020-01-28,Energy,0.04191166666666666,0.04936083333333332,52.468041666666664,0.00216732054512395,
2020-01-28,Financials,-0.05436,-0.06370333333333333,46.81483333333333,0.08484214120520003,
2020-01-28,Healthcare,0.2709377777777778,0.15339333333333333,57.669666666666664,0.10341149486461251,
2020-01-28,Industrials,0.06335666666666666,0.08442333333333334,54.22116666666666,0.044021479925303454,
2020-01-28,Materials,-0.0014733333333333321,-0.048145999999999994,47.5927,0.02838566666666667,
2020-01-28,RealEstate,0.05106000000000001,0.11422000000000002,55.711,0.08208235294117647,
2020-01-28,Tech,-0.17687049999999999,-0.021180666666666667,48.94096666666667,0.08925931151314073,
2020-01-28,Utilities,0.06823174603174605,0.09264476190476191,54.632238095238094,0.04767722897786566,
2020-01-29,Comm,0.036708000000000005,0.009554999999999994,50.47775,0.030240685185185183,
2020-01-29,Consumer,0.03861314285714286,0.047146571428571434,52.357328571428575,0.05645761432240599,
2020-01-29,Energy,0.15636333333333333,0.06455666666666666,53.22783333333333,0.0056333953296541,
2020-01-29,Financials,0.08901857142857143,0.044898571428571434,52.244928571428574,0.08262305399538733,
2020-01-29,Healthcare,0.18641166666666664,0.002704999999999997,50.13525,0.09781668959435626,
2020-01-29,Industrials,-0.004494166666666665,0.028732500000000005,51.436625,0.04317209215167548,
2020-01-29,Materials,0.167525,0.09968333333333332,54.98416666666667,0.03234664814814815,
2020-01-29,RealEstate,0.07579,0.12369000000000001,56.18450000000001,0.0843938888888889,
2020-01-29,Tech,-0.008395384615384615,0.026346153846153842,51.31730769230769,0.08576413608719702,
2020-01-29,Utilities,0.08364000000000002,0.061785999999999994,53.089299999999994,0.04846104959020645,
2020-01-30,Comm,0.25270099999999995,0.11575500000000001,55.78775,0.034741438596491224,
2020-01-30,Consumer,0.009240761904761901,0.009065809523809521,50.453290476190475,0.05396330880669039,
2020-01-30,Energy,-0.002303333333333332,-0.06136666666666666,46.931666666666665,0.0021070762772161656,
2020-01-30,Financials,0.152345,0.015349999999999999,50.7675,0.07908236694299853,
2020-01-30,Healthcare,0.141442,0.107622,55.3811,0.09833275856307434,
2020-01-30,Industrials,0.0019259999999999993,0.042387999999999995,52.119400000000006,0.04313082414369257,
2020-01-30,Materials,0.12668428571428572,0.1197147619047619,55.98573809523809,0.03694496992481203,
2020-01-30,RealEstate,0.17457,0.05763,52.8815,0.08298526315789474,
2020-01-30,Tech,0.07918079365079365,0.09019015873015873,54.50950793650794,0.0859970846473529,
2020-01-30,Utilities,0.20021500000000003,0.090615,54.530750000000005,0.05067967855914296,
2020-01-31,Comm,-0.010649999999999998,-0.032986666666666664,48.35066666666666,0.03135503333333333,
2020-01-31,Consumer,0.04419295238095239,-0.03794842857142858,48.10257857142857,0.04936772193778444,
2020-01-31,Energy,0.09489714285714287,-0.02248047619047619,48.87597619047619,0.0008776986538315479,
2020-01-31,Financials,0.1730816666666667,0.025715,51.28574999999999,0.0764139985958486,
2020-01-31,Healthcare,0.19092272727272727,0.15547181818181818,57.77359090909091,0.10118971154401155,
2020-01-31,Industrials,0.10386666666666666,0.057929999999999995,52.8965,0.04387078293650794,
2020-01-31,Materials,-0.026406410256410263,-0.017351564102564103,49.132421794871796,0.03423014322344322,
2020-01-31,RealEstate,0.02408,0.08198,54.099,0.08293500000000001,
2020-01-31,Tech,0.009163333333333334,-0.029341666666666672,48.532916666666665,0.08023014708165191,
2020-01-31,Utilities,0.23978533333333335,0.157364,57.8682,0.056013894631185814,
2020-02-03,Comm,-0.18866727272727274,-0.17998727272727272,41.00063636363637,0.021291113997113996,
2020-02-03,Consumer,-0.03444404040404041,-0.05243141414141415,47.37842929292929,0.04452014402925117,
2020-02-03,Energy,0.07983380952380953,-0.0005198412698412674,49.97400793650794,0.000811149133656652,
2020-02-03,Financials,0.09165809523809523,0.12205285714285714,56.10264285714286,0.07858727757427758,
2020-02-03,Healthcare,0.278198,0.10218033333333335,55.10901666666667,0.10123688401016973,
2020-02-03,Industrials,0.08330900000000001,0.021716999999999997,51.08585,0.042815840891912316,
2020-02-03,Materials,-0.0033346666666666663,-0.04434966666666667,47.782516666666666,0.03048824751439037,
2020-02-03,RealEstate,0.16884000000000002,0.15932,57.965999999999994,0.08657238095238096,
2020-02-03,Tech,0.17766555555555558,0.11979666666666666,55.98983333333334,0.08211426706189072,
2020-02-03,Utilities,0.18102000000000001,0.10751999999999999,55.376000000000005,0.05846656631541505,
2020-02-04,Comm,0.1309225,0.10843499999999999,55.42175,0.026454685425685426,
2020-02-04,Consumer,0.14832285714285715,0.1009135064935065,55.04567532467532,0.04932554910037053,
2020-02-04,Energy,0.05148243589743588,0.034207564102564106,51.71037820512821,0.0024400807575882763,
2020-02-04,Financials,0.07509666666666667,0.1617,58.085,0.08628727757427758,
2020-02-04,Healthcare,0.11825192780337941,0.10428872503840245,55.21443625192012,0.10620301377390318,
2020-02-04,Industrials,0.09446466666666667,0.13013133333333332,56.50656666666667,0.04901257105064248,
2020-02-04,Materials,0.14187,-0.02592,48.704,0.029253961800104655,
2020-02-04,RealEstate,0.11956,0.12092,56.04599999999999,0.0923304761904762,
2020-02-04,Tech,0.11900666666666666,0.06888,53.444,0.08539426706189072,
2020-02-04,Utilities,0.20161,0.052031666666666664,52.60158333333334,0.06094426472811346,
2020-02-05,Comm,0.11257899999999998,0.20932150000000002,60.466075,0.03258124211502783,
2020-02-05,Consumer,0.1401240909090909,0.08559,54.279500000000006,0.0581398822275608,
2020-02-05,Energy,0.1017411111111111,-0.04180333333333333,47.90983333333333,0.0033142215641501355,
2020-02-05,Financials,0.23612000000000002,0.20725,60.3625,0.09283777644049072,
2020-02-05,Healthcare,0.19332619047619048,0.08512666666666667,54.25633333333333,0.10348285504374444,
2020-02-05,Industrials,0.18034833333333333,0.105845,55.292249999999996,0.054135348828420256,
2020-02-05,Materials,0.054110000000000005,0.13719333333333333,56.85966666666666,0.03435451735566021,
2020-02-05,RealEstate,0.05198333333333334,0.02161333333333334,51.080666666666666,0.0900415873015873,
2020-02-05,Tech,0.07460800000000001,0.032846333333333325,51.642316666666666,0.08364560039522405,
2020-02-05,Utilities,0.11915,0.05555,52.777499999999996,0.06255497901382776,
2020-02-06,Comm,0.01718566666666667,0.083944,54.1972,0.031927781797567514,
2020-02-06,Consumer,0.06063166666666666,0.06542537037037037,53.271268518518525,0.060006467324562565,
2020-02-06,Energy,0.504522857142857,0.2420249523809524,62.10124761904762,0.015377419152276296,
2020-02-06,Financials,-0.020840000000000015,0.16716,58.358,0.0991752050119193,
2020-02-06,Healthcare,0.16506785714285713,0.046906952380952376,52.34534761904762,0.09704356706188502,
2020-02-06,Industrials,0.08954866666666665,0.09790733333333332,54.89536666666667,0.05754810544217687,
2020-02-06,Materials,0.06436,0.041348,52.0674,0.042217850688993544,
2020-02-06,RealEstate,0.026530000000000005,-0.0030666666666666663,49.846666666666664,0.08924698412698413,
2020-02-06,Tech,0.1052855,0.163768,58.188399999999994,0.08921883849046214,
2020-02-06,Utilities,0.031903333333333325,0.03571333333333333,51.785666666666664,0.06505132822017697,
2020-02-07,Comm,0.06914000000000001,0.025545952380952384,51.27729761904762,0.02667520810142239,
2020-02-07,Consumer,0.17624,0.1575022222222222,57.87511111111111,0.06363383504943028,
2020-02-07,Energy,0.3560966666666666,0.207896,60.394800000000004,0.025090919152276295,
2020-02-07,Financials,0.2713986666666667,0.17873866666666666,58.93693333333333,0.10147290342461772,
2020-02-07,Healthcare,0.22736007692307694,0.07227969230769231,53.61398461538462,0.096454600028918,
2020-02-07,Industrials,0.120362,0.12620066666666668,56.31003333333333,0.06483017800453514,
2020-02-07,Materials,0.05132111111111111,0.050344444444444435,52.51722222222222,0.044402348043490907,
2020-02-07,RealEstate,0.27351000000000003,0.11105666666666666,55.55283333333333,0.09398777777777778,
2020-02-07,Tech,0.2868725,0.05638361111111112,52.819180555555555,0.08756784718282798,
2020-02-07,Utilities,0.12708,0.005593333333333334,50.279666666666664,0.05923339171224046,
2020-02-10,Comm,0.098301,0.10140199999999999,55.0701,0.029160255720470006,
2020-02-10,Consumer,0.189385,0.2059258333333333,60.29629166666667,0.07025193595645976,
2020-02-10,Energy,0.22275299999999998,0.039542999999999995,51.97715000000001,0.033032808041165186,
2020-02-10,Financials,0.15102200000000002,0.03747366666666667,51.87368333333333,0.09219598278969708,
2020-02-10,Healthcare,0.27210303030303035,0.08391717171717172,54.19585858585858,0.09410970344402142,
2020-02-10,Industrials,0.062271999999999994,0.044113333333333324,52.20566666666666,0.06792596031746032,
2020-02-10,Materials,0.03672333333333333,0.040023333333333334,52.00116666666666,0.05094512582126868,
2020-02-10,RealEstate,0.14371,0.07611000000000001,53.805499999999995,0.09895920634920634,
2020-02-10,Tech,0.1875942857142857,0.11361285714285715,55.68064285714286,0.08538284038010689,
2020-02-10,Utilities,0.11797833333333334,0.10075833333333332,55.03791666666666,0.053201883775732525,
2020-02-11,Comm,0.1062,0.039615,51.98075,0.03233620810142238,
2020-02-11,Consumer,-0.006942857142857142,-0.048616904761904764,47.56915476190476,0.06183121789145598,
2020-02-11,Energy,0.05099333333333335,-0.014449999999999996,49.2775,0.03412671280306995,
2020-02-11,Financials,0.19224666666666665,0.15453166666666668,57.72658333333334,0.0926384431071574,
2020-02-11,Healthcare,0.11869,0.04024,52.012,0.08961684630116427,
2020-02-11,Industrials,0.08063666666666666,0.0258875,51.294375,0.06842266666666666,
2020-02-11,Materials,0.23231333333333332,0.15956,57.977999999999994,0.0624073480434909,
2020-02-11,RealEstate,0.08452666666666667,0.06064333333333334,53.03216666666667,0.1047888888888889,
2020-02-11,Tech,0.15818833333333335,0.1204,56.02,0.08686969752296403,
2020-02-11,Utilities,0.09078499999999999,0.06880499999999999,53.44025,0.055906883775732524,
2020-02-12,Comm,-0.0031712941176470387,-0.006911058823529412,49.65444705882353,0.03662345926855591,
2020-02-12,Consumer,0.04548616666666666,-0.09065016666666667,45.46749166666667,0.05156416233590043,
2020-02-12,Energy,0.09527314285714285,0.043153428571428565,52.157671428571426,0.04571763797313797,
2020-02-12,Financials,0.29606714285714286,0.2819342857142857,64.09671428571428,0.09677626623640909,
2020-02-12,Healthcare,0.07090166666666667,-0.009418333333333334,49.52908333333333,0.08762263995195792,
2020-02-12,Industrials,0.08279666666666667,-0.018946666666666667,49.05266666666667,0.06652822222222221,
2020-02-12,Materials,0.11732800000000002,0.04683866666666667,52.34193333333334,0.06784918931333217,
2020-02-12,RealEstate,0.06997333333333335,0.09531714285714285,54.76585714285714,0.1088306575963719,
2020-02-12,Tech,0.07143764502164503,0.12017454545454546,56.00872727272728,0.08462281873508523,
2020-02-12,Utilities,0.15007571428571426,0.037981428571428576,51.89907142857143,0.05627409466008625,
2020-02-13,Comm,0.15365222222222222,0.06683833333333333,53.34191666666667,0.038910641808238444,
2020-02-13,Consumer,0.05834264705882353,0.11260696078431373,55.63034803921568,0.05563003121678611,
2020-02-13,Energy,0.03376749999999999,0.01695083333333333,50.847541666666665,0.043506249084249084,
2020-02-13,Financials,0.15255333333333332,0.3714666666666667,68.57333333333332,0.10930733199604628,
2020-02-13,Healthcare,0.13680083333333332,0.17132916666666667,58.56645833333334,0.09247652884084681,
2020-02-13,Industrials,0.07436000000000001,0.16756666666666667,58.37833333333333,0.07258425396825396,
2020-02-13,Materials,0.059199999999999996,0.06412,53.205999999999996,0.06326664963079248,
2020-02-13,RealEstate,0.15045333333333333,0.016463333333333333,50.823166666666665,0.10819335600907029,
2020-02-13,Tech,0.045807333333333325,0.012238999999999998,50.61194999999999,0.0763831758779424,
2020-02-13,Utilities,0.25366555555555553,0.1842248888888889,59.211244444444446,0.06564004175003335,
2020-02-14,Comm,0.09172261904761905,0.07716785714285715,53.85839285714285,0.04104907151345386,
2020-02-14,Consumer,-0.013982245098039225,0.002850166666666662,50.14250833333334,0.055228689946944846,
2020-02-14,Energy,0.012992500000000008,-0.001918333333333333,49.90408333333333,0.041196725274725274,
2020-02-14,Financials,0.08528,0.11872000000000002,55.936,0.11322393063550207,
2020-02-14,Healthcare,0.08153333333333333,0.09045,54.522499999999994,0.0938974812217992,
2020-02-14,Industrials,0.0353375,-0.02357,48.8215,0.06651296825396825,
2020-02-14,Materials,0.08668285714285714,0.09337142857142858,54.66857142857143,0.05657671765800337,
2020-02-14,RealEstate,0.110812,0.009539,50.476949999999995,0.10805235600907032,
2020-02-14,Tech,-0.02128509090909091,-0.04044690909090908,47.97765454545455,0.0657226563974229,
2020-02-14,Utilities,0.160426,0.075012,53.750600000000006,0.06468299413098573,
2020-02-18,Comm,0.19884833333333335,0.178385,58.91925,0.04887200802139037,
2020-02-18,Consumer,-0.05277816666666666,-0.040176333333333335,47.99118333333333,0.05200705956145732,
2020-02-18,Energy,0.0062,0.020647999999999996,51.0324,0.04164186813186813,
2020-02-18,Financials,0.18730666666666668,0.14667,57.3335,0.11818593063550206,
2020-02-18,Healthcare,0.25895,0.17751999999999998,58.876,0.09453327487259285,
2020-02-18,Industrials,0.19194499999999998,0.170715,58.53575,0.07560082539682539,
2020-02-18,Materials,0.042804999999999996,0.027025,51.35125000000001,0.04675362241990814,
2020-02-18,RealEstate,0.09492,0.14050200000000002,57.02510000000001,0.11406459410430839,
2020-02-18,Tech,0.0353892688172043,-0.022882021505376347,48.855898924731186,0.06272421092891294,
2020-02-18,Utilities,0.1266535,0.116642,55.8321,0.06813562905162066,
2020-02-19,Comm,0.04021809523809524,0.023044571428571425,51.15222857142857,0.046842146343385835,
2020-02-19,Consumer,0.19439710317460318,0.05223611111111111,52.611805555555556,0.05142411247151023,
2020-02-19,Energy,0.14617833333333333,-0.03703416666666667,48.148291666666665,0.03394855407291121,
2020-02-19,Financials,-0.005482857142857142,0.04511238095238095,52.25561904761905,0.11351389342403628,
2020-02-19,Healthcare,0.09015181372549019,0.05722696078431373,52.861348039215684,0.0896512253861316,
2020-02-19,Industrials,0.1493,0.12899,56.4495,0.07945257142857143,
2020-02-19,Materials,0.12242444444444445,0.002967777777777775,50.14838888888888,0.04639113564742136,
