trading_date,ticker,sector,vader_compound,finvader_compound,headline_count
2020-11-25,CVX,Energy,0.0,0.0013,2
2020-11-25,DD,Materials,0.4019,0.0142,1
2020-11-25,DIS,Consumer,0.28385,0.170325,4
2020-11-25,DOW,Materials,0.13396666666666665,0.011200000000000002,3
2020-11-25,DUK,Utilities,0.4404,0.2582,1
2020-11-25,GE,Industrials,0.1909,0.30945,2
2020-11-25,GILD,Healthcare,0.20095,-0.08435,2
2020-11-25,GS,Financials,-0.05464,0.07880000000000001,5
2020-11-25,INTC,Tech,0.15253333333333333,0.008166666666666668,3
2020-11-25,KO,Consumer,-0.17,0.0213,2
2020-11-25,MMM,Industrials,0.1909,0.3062,2
2020-11-25,MRK,Healthcare,0.0,0.0194,1
2020-11-25,MS,Financials,-0.12726666666666667,-0.0056,3
2020-11-25,NEE,Utilities,0.317,0.19213333333333335,3
2020-11-25,OXY,Energy,0.4019,0.0142,1
2020-11-25,SBUX,Consumer,0.3977333333333333,0.05286666666666667,3
2020-11-25,T,Comm,0.31546,0.29066000000000003,5
2020-11-25,TMUS,Comm,-0.1027,0.3612,1
2020-11-25,UPS,Industrials,0.19663333333333333,0.026333333333333337,3
2020-11-25,V,Financials,0.10115,0.1903,2
2020-11-25,WFC,Financials,0.08333333333333333,0.08996666666666668,3
2020-11-25,WMT,Consumer,0.27785,0.25723333333333337,6
2020-11-25,XOM,Energy,0.0102125,0.09805,8
2020-11-27,ABT,Healthcare,-0.1366,-0.34735000000000005,2
2020-11-27,ADBE,Tech,0.0,0.18664999999999998,2
2020-11-27,BA,Industrials,0.05042857142857143,0.14495714285714284,7
2020-11-27,CAT,Industrials,0.2023,0.0219,1
2020-11-27,DIS,Consumer,0.14483,0.38678,10
2020-11-27,DUK,Utilities,0.5267,0.0155,1
2020-11-27,EA,Comm,0.0,0.0142,1
2020-11-27,GE,Industrials,0.2732,0.0232,1
2020-11-27,GILD,Healthcare,0.023399999999999976,0.1921,2
2020-11-27,GS,Financials,0.11333333333333334,0.1228,3
2020-11-27,INTC,Tech,0.37895,-0.16295,2
2020-11-27,KO,Consumer,-0.04614,-0.07366,5
2020-11-27,MRK,Healthcare,-0.04326666666666667,-0.10923333333333335,3
2020-11-27,MS,Financials,0.3454333333333333,0.3811333333333333,3
2020-11-27,NKE,Consumer,0.050199999999999995,0.18939999999999999,2
2020-11-27,NUE,Materials,0.0,0.0194,1
2020-11-27,O,RealEstate,-0.1027,0.0,1
2020-11-27,PLD,RealEstate,0.128,0.195,1
2020-11-27,QCOM,Tech,0.4588,0.0181,1
2020-11-27,SBUX,Consumer,0.18192,0.08326,5
2020-11-27,SLB,Energy,0.07655,-0.00065,2
2020-11-27,T,Comm,0.4215,0.3705,1
2020-11-27,TMUS,Comm,0.4588,0.0181,1
2020-11-27,WFC,Financials,0.5719,0.396,1
2020-11-27,WMT,Consumer,0.22244000000000003,0.0851,10
2020-11-27,XOM,Energy,0.2221625,0.157225,8
2020-11-30,ABBV,Healthcare,0.46045,0.15705,2
2020-11-30,ABT,Healthcare,0.0,0.0,1
2020-11-30,ADBE,Tech,-0.10115,-0.0902,2
2020-11-30,AEP,Utilities,0.25,0.0232,1
2020-11-30,AMD,Tech,0.06743333333333333,-0.11686666666666667,3
2020-11-30,AMGN,Healthcare,0.074,0.002575,4
2020-11-30,AMT,RealEstate,0.2023,0.0219,1
2020-11-30,BA,Industrials,-0.060157142857142853,-0.029242857142857136,7
2020-11-30,CAT,Industrials,0.0,0.0168,1
2020-11-30,COP,Energy,0.43315000000000003,0.18165,4
2020-11-30,CVX,Energy,0.3192285714285714,0.039400000000000004,7
2020-11-30,D,Utilities,0.0,0.0,1
2020-11-30,DD,Materials,0.0,0.0323,1
2020-11-30,DIS,Consumer,0.37505,0.018375,4
2020-11-30,DUK,Utilities,0.28595,0.01485,2
2020-11-30,EA,Comm,0.07543333333333334,0.013333333333333334,3
2020-11-30,GE,Industrials,0.31158,0.01108,5
2020-11-30,GILD,Healthcare,0.30696666666666667,0.0086,3
2020-11-30,GS,Financials,0.089925,0.076775,4
2020-11-30,INTC,Tech,0.190225,-0.103975,4
2020-11-30,KO,Consumer,0.0,0.0142,1
2020-11-30,MMM,Industrials,0.0,0.009,2
2020-11-30,MRK,Healthcare,0.0,0.0,1
2020-11-30,MS,Financials,0.3612,-0.358,1
2020-11-30,NEE,Utilities,0.008499999999999988,-0.09633333333333333,3
2020-11-30,NEM,Materials,0.2023,0.0129,1
2020-11-30,NKE,Consumer,0.0,0.3716,1
2020-11-30,OXY,Energy,0.24483333333333332,0.004233333333333329,3
2020-11-30,PLD,RealEstate,0.0,0.0181,1
2020-11-30,PSA,RealEstate,0.5719,0.0297,1
2020-11-30,QCOM,Tech,0.0,0.0,1
2020-11-30,SLB,Energy,0.0,0.0,1
2020-11-30,T,Comm,0.0,0.016800000000000002,2
2020-11-30,TTWO,Comm,0.2263,0.0077,1
2020-11-30,UPS,Industrials,0.2263,-0.4683,1
2020-11-30,V,Financials,-0.3275,-0.3275,2
2020-11-30,WFC,Financials,-0.009499999999999986,-0.11474,5
2020-11-30,WMT,Consumer,0.18495,0.09456,10
2020-11-30,XOM,Energy,0.07868333333333333,0.04328333333333332,12
2020-12-01,ABBV,Healthcare,0.0,0.1933,2
2020-12-01,ADBE,Tech,0.0,0.358,1
2020-12-01,AMD,Tech,0.06743333333333333,0.0043,3
2020-12-01,AMGN,Healthcare,0.0,0.0,1
2020-12-01,AMT,RealEstate,0.34,0.3442,1
2020-12-01,BA,Industrials,0.17105,0.16615,6
2020-12-01,CAT,Industrials,0.0,0.009,1
2020-12-01,COP,Energy,0.0,0.357,1
2020-12-01,CVX,Energy,0.347,0.1234,3
2020-12-01,D,Utilities,0.2732,0.0077,1
2020-12-01,DIS,Consumer,0.29835,-0.00532500000000001,4
2020-12-01,DOW,Materials,0.6124,0.6066,1
2020-12-01,EA,Comm,0.0,0.0232,1
2020-12-01,GILD,Healthcare,0.20095,0.3852,2
2020-12-01,INTC,Tech,0.0,0.0323,1
2020-12-01,MMM,Industrials,0.0,0.0155,1
2020-12-01,MS,Financials,0.24914999999999998,-0.0814,2
2020-12-01,NEM,Materials,0.0,0.0155,1
2020-12-01,NKE,Consumer,0.0,0.0,1
2020-12-01,OXY,Energy,0.0,-0.0013,1
2020-12-01,QCOM,Tech,0.06645,0.05840000000000001,6
2020-12-01,SLB,Energy,0.0,0.0,1
2020-12-01,T,Comm,0.2202,0.18425,2
2020-12-01,TMUS,Comm,0.0,0.0,1
2020-12-01,TTWO,Comm,0.2202,0.2015,2
2020-12-01,UPS,Industrials,0.0,0.024550000000000002,2
2020-12-01,V,Financials,0.6908,0.3757,1
2020-12-01,WFC,Financials,0.6369,0.3612,1
2020-12-01,WMT,Consumer,0.42460000000000003,0.12860000000000002,3
2020-12-01,XOM,Energy,0.19935,0.19521666666666668,6
2020-12-02,ABBV,Healthcare,0.26585000000000003,-0.21205000000000002,2
2020-12-02,ABT,Healthcare,0.24032499999999998,0.14092499999999997,4
2020-12-02,ADBE,Tech,0.296,0.0026,1
2020-12-02,AMD,Tech,0.0,0.00515,2
2020-12-02,BA,Industrials,0.09486666666666665,0.15591666666666668,6
2020-12-02,COP,Energy,0.3197666666666667,0.018066666666666665,3
2020-12-02,CVX,Energy,0.18883999999999998,0.08252,5
2020-12-02,D,Utilities,0.2732,0.0077,1
2020-12-02,DD,Materials,0.4576,0.10235000000000001,2
2020-12-02,DIS,Consumer,0.05464,0.015460000000000002,5
2020-12-02,DUK,Utilities,0.4215,0.1852,1
2020-12-02,GE,Industrials,0.0,0.0029,4
2020-12-02,GILD,Healthcare,0.3548,0.0148,2
2020-12-02,GS,Financials,0.06806666666666666,0.04956666666666667,3
2020-12-02,INTC,Tech,0.164975,0.014175,4
2020-12-02,KO,Consumer,0.0,0.0155,1
2020-12-02,MRK,Healthcare,0.1774,0.011899999999999999,4
2020-12-02,MS,Financials,0.07655,-0.17585,2
2020-12-02,NEE,Utilities,0.43484999999999996,0.06405,4
2020-12-02,NEM,Materials,0.0,0.3612,1
2020-12-02,NKE,Consumer,0.02121666666666666,0.07395,6
2020-12-02,O,RealEstate,0.1909,0.0284,2
2020-12-02,QCOM,Tech,0.34,0.3591,1
2020-12-02,SBUX,Consumer,-0.03315999999999999,0.14368,5
2020-12-02,SHW,Materials,0.0,0.0026,1
2020-12-02,SLB,Energy,0.0,0.0245,1
2020-12-02,SO,Utilities,0.0,0.0155,1
2020-12-02,T,Comm,-0.4939,-0.4871,1
2020-12-02,TMUS,Comm,0.0,0.0,1
2020-12-02,UPS,Industrials,-0.1027,-0.0836,1
2020-12-02,V,Financials,-0.09866666666666667,-0.0636,3
2020-12-02,WFC,Financials,0.5423,0.2558,1
2020-12-02,WMT,Consumer,0.03424444444444444,-0.014722222222222227,9
2020-12-02,XOM,Energy,0.23604999999999998,0.014175,4
2020-12-03,ABBV,Healthcare,0.0,0.0194,1
2020-12-03,ADBE,Tech,0.0,0.0,1
2020-12-03,AMD,Tech,0.0,0.0039,1
2020-12-03,AMT,RealEstate,0.3818,0.3859,1
2020-12-03,BA,Industrials,0.21454705882352942,0.2765352941176471,17
2020-12-03,CAT,Industrials,0.296,0.296,1
2020-12-03,CCI,RealEstate,0.296,0.0,1
2020-12-03,COP,Energy,0.31845,0.012900000000000002,2
2020-12-03,CVX,Energy,-0.106,-0.10035,4
2020-12-03,DIS,Consumer,0.17045,0.10704,10
2020-12-03,EA,Comm,0.0,-0.0181,1
2020-12-03,GE,Industrials,0.0,0.0,2
2020-12-03,GS,Financials,0.0,0.3685,1
2020-12-03,INTC,Tech,0.21621666666666664,0.16705,6
2020-12-03,MMM,Industrials,0.058971428571428584,0.10095714285714286,7
2020-12-03,MRK,Healthcare,0.6124499999999999,0.37435,2
2020-12-03,NKE,Consumer,0.10115,0.0232,2
2020-12-03,NUE,Materials,0.0,0.0077,1
2020-12-03,O,RealEstate,0.34,0.3653,1
2020-12-03,SBUX,Consumer,0.0,0.01615,2
2020-12-03,T,Comm,0.13917142857142858,0.06607142857142857,7
2020-12-03,UPS,Industrials,0.007599999999999996,0.09476666666666667,3
2020-12-03,USB,Financials,0.0,0.0245,1
2020-12-03,V,Financials,0.1953,0.012466666666666668,3
2020-12-03,WFC,Financials,0.29660000000000003,0.1559,6
2020-12-03,WMT,Consumer,0.21735000000000002,0.1622333333333333,12
2020-12-03,XOM,Energy,-0.148,-0.14020000000000002,2
2020-12-04,ABBV,Healthcare,0.09866666666666667,0.10513333333333334,3
2020-12-04,ADBE,Tech,0.11905,0.0058,2
2020-12-04,AMD,Tech,0.34235,0.36,2
2020-12-04,AMGN,Healthcare,0.0,0.0,1
2020-12-04,AMT,RealEstate,0.0,0.0,1
2020-12-04,BA,Industrials,-0.17835,0.018037499999999998,8
2020-12-04,CAT,Industrials,0.28595,0.36755,2
2020-12-04,COP,Energy,-0.10115,-0.1806,2
2020-12-04,CVX,Energy,-0.006400000000000006,0.18281818181818182,11
2020-12-04,DIS,Consumer,0.17313333333333333,0.13423333333333334,6
2020-12-04,EA,Comm,0.31245,0.00905,2
2020-12-04,GE,Industrials,-0.148,-0.0058,2
2020-12-04,GS,Financials,0.058533333333333326,0.0728,3
2020-12-04,INTC,Tech,0.17045000000000002,0.3026,2
2020-12-04,KO,Consumer,0.0,0.0,1
2020-12-04,MMM,Industrials,0.0258,0.0258,1
2020-12-04,MRK,Healthcare,0.23877500000000002,0.1742,4
2020-12-04,MS,Financials,-0.07543333333333334,-0.06276666666666667,3
2020-12-04,NEE,Utilities,0.25,0.2721,1
2020-12-04,NKE,Consumer,0.0,0.0194,1
2020-12-04,OXY,Energy,0.05677777777777777,0.2735,9
2020-12-04,QCOM,Tech,0.12040000000000001,0.12876666666666667,3
2020-12-04,SLB,Energy,0.0,0.0,1
2020-12-04,SO,Utilities,0.2023,0.0219,1
2020-12-04,T,Comm,0.1901,0.06511428571428571,7
2020-12-04,TMUS,Comm,0.0,0.0194,1
2020-12-04,UPS,Industrials,0.4404,0.0116,1
2020-12-04,V,Financials,-0.2139,-0.23905,2
2020-12-04,WFC,Financials,0.125,0.1324,2
2020-12-04,WMT,Consumer,0.2202,0.00605,2
2020-12-04,XOM,Energy,0.07034285714285714,0.05604285714285714,7
2020-12-07,ABBV,Healthcare,0.18876666666666667,0.009866666666666668,3
2020-12-07,ABT,Healthcare,0.06743333333333333,0.0159,3
2020-12-07,ADBE,Tech,0.06743333333333333,0.0752,3
2020-12-07,AMD,Tech,0.0,0.0017333333333333333,3
2020-12-07,AMT,RealEstate,0.4767,0.0207,1
2020-12-07,BA,Industrials,0.08888333333333333,0.022291666666666668,12
2020-12-07,CAT,Industrials,0.0,0.0245,1
2020-12-07,CVX,Energy,0.07974444444444445,0.1507333333333333,9
2020-12-07,DIS,Consumer,0.1989,0.1807466666666667,15
2020-12-07,EA,Comm,0.0,0.3767,1
2020-12-07,GE,Industrials,0.0,-0.12263333333333333,3
2020-12-07,GS,Financials,0.13078333333333333,0.06269166666666666,12
2020-12-07,INTC,Tech,0.08030555555555556,0.10222222222222221,18
2020-12-07,KO,Consumer,0.1709166666666667,0.08008333333333333,6
2020-12-07,MRK,Healthcare,-0.5574,0.0065,1
2020-12-07,MS,Financials,-0.013600000000000004,0.061875,4
2020-12-07,NEE,Utilities,0.2732,0.0168,1
2020-12-07,NEM,Materials,0.0,0.0,2
2020-12-07,NKE,Consumer,0.2415,0.2415,1
2020-12-07,OXY,Energy,0.09218,0.13649,10
2020-12-07,QCOM,Tech,0.2023,0.0219,1
2020-12-07,SBUX,Consumer,-0.25756666666666667,-0.32993333333333336,3
2020-12-07,SLB,Energy,0.1366,0.00385,2
2020-12-07,T,Comm,0.1977111111111111,0.06553333333333333,9
2020-12-07,TTWO,Comm,0.0,0.018099999999999998,2
2020-12-07,UPS,Industrials,0.2481,0.26092499999999996,4
2020-12-07,V,Financials,-0.12738,-0.07302,5
2020-12-07,WFC,Financials,0.25289999999999996,0.28246666666666664,3
2020-12-07,WMT,Consumer,0.1410857142857143,-0.000285714285714284,14
2020-12-07,XOM,Energy,0.0931,0.13191666666666665,12
2020-12-08,ADBE,Tech,0.10115,0.01615,2
2020-12-08,AMD,Tech,0.4368,0.2680333333333333,3
2020-12-08,AMGN,Healthcare,0.0,0.01675,2
2020-12-08,BA,Industrials,-0.07608888888888889,0.048877777777777784,9
2020-12-08,CCI,RealEstate,0.0,-0.3612,1
2020-12-08,CVX,Energy,0.0,0.0,1
2020-12-08,D,Utilities,0.0,0.0,1
2020-12-08,DIS,Consumer,0.2377,0.027625,8
2020-12-08,DUK,Utilities,0.743,0.049,1
2020-12-08,EA,Comm,0.34,0.3474,1
2020-12-08,GE,Industrials,-0.0353,-0.11308333333333333,6
2020-12-08,GILD,Healthcare,0.4215,0.0065,1
2020-12-08,GS,Financials,0.09176,0.08425999999999999,5
2020-12-08,INTC,Tech,0.0,-0.0013,2
2020-12-08,KO,Consumer,-0.1909,0.01615,2
2020-12-08,MMM,Industrials,0.25,-0.3559,1
2020-12-08,MRK,Healthcare,0.12726666666666667,0.12846666666666667,3
2020-12-08,MS,Financials,0.0,0.19735000000000003,2
2020-12-08,NEE,Utilities,0.2732,0.0168,1
2020-12-08,NEM,Materials,-0.042666666666666665,0.24819999999999998,3
2020-12-08,NKE,Consumer,0.1027,0.3695,1
2020-12-08,OXY,Energy,0.1366,0.00385,2
2020-12-08,QCOM,Tech,0.0,0.0,1
2020-12-08,SBUX,Consumer,0.0,0.0,2
2020-12-08,T,Comm,-0.03419090909090909,0.036927272727272725,11
2020-12-08,TMUS,Comm,0.0,0.0,1
2020-12-08,UPS,Industrials,-0.1468,-0.13846666666666665,3
2020-12-08,USB,Financials,0.0,0.0155,1
2020-12-08,V,Financials,-0.10615000000000001,-0.048066666666666674,6
2020-12-08,WFC,Financials,0.25,0.2577666666666667,3
2020-12-08,WMT,Consumer,0.15406666666666669,0.08515555555555555,9
2020-12-08,XOM,Energy,0.139075,0.1384,4
2020-12-09,ABT,Healthcare,0.0,0.0,1
2020-12-09,ADBE,Tech,0.20342000000000002,0.1147,5
2020-12-09,AMD,Tech,0.3178,0.3179,3
2020-12-09,BA,Industrials,-0.21207777777777778,-0.022511111111111107,9
2020-12-09,CAT,Industrials,0.0,0.0,1
2020-12-09,CVX,Energy,0.20722000000000002,0.1425,5
2020-12-09,D,Utilities,0.5106,0.0026,1
2020-12-09,DIS,Consumer,0.08057272727272727,-0.05324545454545455,11
2020-12-09,EA,Comm,0.5574,0.0335,1
2020-12-09,GE,Industrials,-0.2052,-0.159325,8
2020-12-09,GILD,Healthcare,-0.24695,-0.0087,2
2020-12-09,GS,Financials,0.0,0.008075,4
2020-12-09,INTC,Tech,0.46715,0.1442,2
2020-12-09,KO,Consumer,-0.2553,0.01805,2
2020-12-09,MMM,Industrials,0.0,0.2205,3
2020-12-09,MS,Financials,0.09866666666666667,0.19730000000000003,3
2020-12-09,NEE,Utilities,0.6369,0.3549,1
2020-12-09,NEM,Materials,0.2518666666666667,0.07110000000000001,3
2020-12-09,NUE,Materials,0.0,0.0,1
2020-12-09,O,RealEstate,0.0129,0.0258,2
2020-12-09,OXY,Energy,-0.2139,-0.24975,2
2020-12-09,PLD,RealEstate,0.0,0.0026,1
2020-12-09,QCOM,Tech,0.09866666666666667,0.012933333333333333,3
2020-12-09,SBUX,Consumer,0.12726666666666667,0.12533333333333332,3
2020-12-09,T,Comm,0.10777500000000001,-0.0066375,8
2020-12-09,TMUS,Comm,0.0,0.0,1
2020-12-09,TTWO,Comm,0.3818,0.3859,1
2020-12-09,UPS,Industrials,0.20095,0.00775,2
2020-12-09,USB,Financials,0.0,0.0026,1
2020-12-09,V,Financials,0.30405,0.30355,2
2020-12-09,WFC,Financials,0.0,0.3869,1
2020-12-09,WMT,Consumer,0.04046000000000001,0.07414000000000001,5
2020-12-09,XOM,Energy,0.20632,0.009179999999999999,5
2020-12-10,ABBV,Healthcare,0.141575,0.10345,4
2020-12-10,ABT,Healthcare,0.0,0.0284,1
2020-12-10,ADBE,Tech,0.100475,0.34385,4
2020-12-10,AMD,Tech,0.14636666666666667,0.11736666666666667,3
2020-12-10,BA,Industrials,0.29563333333333336,0.14196666666666666,3
2020-12-10,CAT,Industrials,0.0,0.0,1
2020-12-10,CCI,RealEstate,0.0,0.0451,1
2020-12-10,CMCSA,Comm,0.0,0.0,2
2020-12-10,CVX,Energy,0.21230000000000002,0.12996666666666667,3
2020-12-10,D,Utilities,0.0,0.0,1
2020-12-10,DIS,Consumer,0.030355555555555556,0.03403333333333333,9
2020-12-10,EA,Comm,0.4404,0.3685,1
2020-12-10,GE,Industrials,-0.21619999999999998,-0.21076666666666666,3
2020-12-10,GILD,Healthcare,0.0,0.096325,4
2020-12-10,GS,Financials,0.09179999999999999,0.07146,5
2020-12-10,INTC,Tech,0.47575,0.2821,2
2020-12-10,KO,Consumer,0.7906,0.0297,1
2020-12-10,MMM,Industrials,-0.1027,0.0181,1
2020-12-10,MRK,Healthcare,0.1741,0.0017000000000000001,3
2020-12-10,MS,Financials,0.181725,0.100225,4
2020-12-10,NEE,Utilities,0.2502333333333333,0.014933333333333335,3
2020-12-10,NEM,Materials,0.296,0.0,1
2020-12-10,NKE,Consumer,0.0,0.0129,1
2020-12-10,OXY,Energy,0.44084,0.2571,5
2020-12-10,QCOM,Tech,0.4576,0.1957,1
2020-12-10,SBUX,Consumer,0.1991,0.15511999999999998,5
2020-12-10,SLB,Energy,0.4019,0.0142,1
2020-12-10,T,Comm,0.0252875,0.008225,8
2020-12-10,TMUS,Comm,0.296,0.0,1
2020-12-10,UPS,Industrials,0.02422,0.0062799999999999965,5
2020-12-10,USB,Financials,0.0,-0.1736,2
2020-12-10,V,Financials,0.0,0.0019500000000000003,2
2020-12-10,WFC,Financials,0.43035,0.01355,2
2020-12-10,WMT,Consumer,0.07294285714285716,0.05418571428571429,7
2020-12-10,XOM,Energy,0.33038,0.050640000000000004,5
2020-12-11,ABBV,Healthcare,0.2263,0.2335,1
2020-12-11,ABT,Healthcare,0.152025,0.095075,4
2020-12-11,ADBE,Tech,-0.20553333333333335,-0.16303333333333334,3
2020-12-11,AMD,Tech,0.23835,0.1894,2
2020-12-11,AMGN,Healthcare,0.7906,0.5035,1
2020-12-11,AMT,RealEstate,0.0,0.0155,1
2020-12-11,BA,Industrials,0.03262999999999999,-0.006340000000000001,10
2020-12-11,CAT,Industrials,0.0,0.0284,1
2020-12-11,CCI,RealEstate,0.0,0.01745,2
2020-12-11,CMCSA,Comm,0.0,0.0,1
2020-12-11,COP,Energy,-0.3612,-0.3591,1
2020-12-11,CVX,Energy,-0.24438,-0.22635999999999998,5
2020-12-11,DD,Materials,0.0,0.0323,1
2020-12-11,DIS,Consumer,-0.024873684210526315,-0.07198947368421053,19
2020-12-11,GE,Industrials,0.09866666666666667,0.0038666666666666663,3
2020-12-11,GILD,Healthcare,0.05964000000000001,0.07096,5
2020-12-11,GS,Financials,0.22911666666666666,0.0602,6
2020-12-11,INTC,Tech,0.310425,0.19345,4
2020-12-11,KO,Consumer,0.0,0.0,1
2020-12-11,MMM,Industrials,-0.5106,-0.5603,1
2020-12-11,MRK,Healthcare,0.2787,0.1837,2
2020-12-11,MS,Financials,0.17629999999999998,-0.08475,2
2020-12-11,NEE,Utilities,0.14049999999999999,0.19540000000000002,3
2020-12-11,NKE,Consumer,0.0,-0.10673333333333333,3
2020-12-11,OXY,Energy,-0.41000000000000003,-0.357,2
2020-12-11,PLD,RealEstate,0.0,0.0155,1
2020-12-11,PSA,RealEstate,0.0,0.0,1
2020-12-11,QCOM,Tech,-0.11684666666666667,-0.17295333333333335,15
2020-12-11,SBUX,Consumer,0.6369,0.3685,1
2020-12-11,SLB,Energy,0.0,0.0026,1
2020-12-11,T,Comm,0.19105714285714287,0.12728571428571428,7
2020-12-11,TMUS,Comm,0.0,0.0,1
2020-12-11,TTWO,Comm,0.0516,0.0657,1
2020-12-11,UPS,Industrials,0.0,0.005166666666666667,3
2020-12-11,USB,Financials,0.0,0.3612,1
2020-12-11,V,Financials,0.314125,0.15889999999999999,4
2020-12-11,WFC,Financials,-0.26886666666666664,-0.2772333333333334,3
2020-12-11,WMT,Consumer,0.10533999999999999,0.08058,5
2020-12-11,XOM,Energy,-0.15094,-0.14706000000000002,5
2020-12-14,ABBV,Healthcare,0.17,0.17450000000000002,2
2020-12-14,ABT,Healthcare,-0.1909,-0.013999999999999985,2
2020-12-14,ADBE,Tech,0.14049999999999999,0.018933333333333333,3
2020-12-14,AMD,Tech,0.13618000000000002,0.10640000000000001,5
2020-12-14,AMGN,Healthcare,0.38585,0.18785,2
2020-12-14,BA,Industrials,-0.011114285714285712,0.0005285714285714338,7
2020-12-14,CCI,RealEstate,0.0,0.0,1
2020-12-14,COP,Energy,0.0,0.0116,1
2020-12-14,CVX,Energy,0.26303333333333334,0.25253333333333333,3
2020-12-14,DIS,Consumer,0.052091666666666675,0.14102499999999998,12
2020-12-14,DUK,Utilities,0.0,0.0,1
2020-12-14,EA,Comm,0.07207142857142856,0.02715,14
2020-12-14,GE,Industrials,0.03366666666666667,0.034499999999999996,3
2020-12-14,GILD,Healthcare,0.38005,0.17325000000000002,2
2020-12-14,INTC,Tech,0.1029,0.0943,4
2020-12-14,KO,Consumer,0.15796666666666667,0.13786666666666667,3
2020-12-14,MMM,Industrials,0.26565,0.23229999999999998,6
2020-12-14,MRK,Healthcare,-0.034425000000000004,0.011600000000000001,4
2020-12-14,MS,Financials,-0.09866666666666667,-0.0299,3
2020-12-14,NEE,Utilities,0.39994999999999997,-0.17115,2
2020-12-14,NKE,Consumer,0.05825,0.0047749999999999945,8
2020-12-14,OXY,Energy,0.09106666666666667,0.005566666666666667,3
2020-12-14,PSA,RealEstate,0.07636,0.14654,5
2020-12-14,QCOM,Tech,0.0,0.0,1
2020-12-14,SBUX,Consumer,0.0,0.014849999999999999,2
2020-12-14,SO,Utilities,0.0,0.0,1
2020-12-14,T,Comm,0.07142857142857142,0.06408571428571429,7
2020-12-14,TMUS,Comm,0.0,0.0142,2
2020-12-14,TTWO,Comm,0.0978375,0.044937500000000005,8
2020-12-14,UPS,Industrials,0.17846250000000002,0.224775,8
2020-12-14,USB,Financials,0.25,0.2582,1
2020-12-14,V,Financials,0.449,0.18875,2
2020-12-14,WFC,Financials,0.0,0.0103,1
2020-12-14,WMT,Consumer,-0.031699999999999985,-0.008990000000000003,10
2020-12-14,XOM,Energy,0.03665000000000001,0.06665,6
2020-12-15,ABT,Healthcare,0.5028,0.25516666666666665,3
2020-12-15,ADBE,Tech,0.296,0.0065,1
2020-12-15,AMD,Tech,-0.09414999999999998,-0.1175,4
2020-12-15,AMGN,Healthcare,0.4215,0.0181,1
2020-12-15,BA,Industrials,0.09634999999999999,-0.06595000000000001,4
2020-12-15,CAT,Industrials,0.0,0.0,1
2020-12-15,CCI,RealEstate,0.0,0.0077,1
2020-12-15,CVX,Energy,0.4215,0.0181,1
2020-12-15,DIS,Consumer,0.22263333333333332,0.14598333333333333,6
2020-12-15,DOW,Materials,0.0,0.0,1
2020-12-15,GE,Industrials,0.4576,0.009,1
2020-12-15,GILD,Healthcare,0.21173333333333333,-0.09913333333333334,3
2020-12-15,GS,Financials,0.24855,0.107375,4
2020-12-15,INTC,Tech,0.11988000000000001,-0.13926,5
2020-12-15,KO,Consumer,0.33525,0.0284,2
2020-12-15,MS,Financials,0.0593,0.0636,3
2020-12-15,NEM,Materials,0.0,0.00385,2
2020-12-15,NKE,Consumer,0.0,0.0,2
2020-12-15,O,RealEstate,0.0,-0.0013,1
2020-12-15,OXY,Energy,0.2732,0.0168,2
2020-12-15,PLD,RealEstate,0.2732,0.0077,1
2020-12-15,PSA,RealEstate,0.148,0.16245,2
2020-12-15,SBUX,Consumer,0.14643333333333333,0.03666666666666666,3
2020-12-15,T,Comm,0.27112857142857144,0.10931428571428571,7
2020-12-15,TMUS,Comm,0.20025,0.1771,2
2020-12-15,UPS,Industrials,0.4404,0.0426,1
2020-12-15,V,Financials,0.6124,0.0348,1
2020-12-15,WFC,Financials,0.135575,0.064775,4
2020-12-15,WMT,Consumer,0.21574285714285715,0.07052857142857143,7
2020-12-15,XOM,Energy,0.31096666666666667,0.17436666666666667,3
2020-12-16,ADBE,Tech,0.0,0.0129,1
2020-12-16,AMD,Tech,0.2023,0.0129,1
2020-12-16,AMT,RealEstate,0.0,0.0161,2
2020-12-16,BA,Industrials,0.0865,0.021877777777777777,9
2020-12-16,CAT,Industrials,0.0,0.0,2
2020-12-16,CVX,Energy,0.2202,0.01225,2
2020-12-16,D,Utilities,0.0,0.0,1
2020-12-16,DD,Materials,0.0,0.009,1
2020-12-16,DIS,Consumer,0.18557,0.07350999999999999,10
2020-12-16,GE,Industrials,0.2546,-0.054400000000000004,2
2020-12-16,GILD,Healthcare,0.393775,0.277275,4
2020-12-16,GS,Financials,0.13183333333333333,0.18450000000000003,3
2020-12-16,INTC,Tech,0.0,0.0029999999999999996,3
2020-12-16,KO,Consumer,0.6369,0.3612,1
2020-12-16,MRK,Healthcare,0.1726,0.10229999999999999,5
2020-12-16,MS,Financials,0.0,0.0,2
2020-12-16,NEM,Materials,0.0,0.0077,1
2020-12-16,NKE,Consumer,0.0,0.00195,2
2020-12-16,O,RealEstate,0.7579,0.0348,1
2020-12-16,PLD,RealEstate,0.0,0.0,1
2020-12-16,SBUX,Consumer,0.5719,0.0129,1
2020-12-16,T,Comm,0.0,0.12441666666666668,6
2020-12-16,UPS,Industrials,0.2732,-0.3291,1
2020-12-16,USB,Financials,0.5978,0.3622,1
2020-12-16,V,Financials,0.6705,0.3999,1
2020-12-16,WFC,Financials,0.1398,0.17820000000000003,2
