fund,family,method,rebalance_date,ticker,weight,asset_class,allocation_group
Equity Equal-Weight,equity,equal_weight,2023-12-01,TTWO,0.02,Equity,Comm
Equity Equal-Weight,equity,equal_weight,2023-12-01,UPS,0.02,Equity,Industrials
Equity Equal-Weight,equity,equal_weight,2023-12-01,USB,0.02,Equity,Financials
Equity Equal-Weight,equity,equal_weight,2023-12-01,V,0.02,Equity,Financials
Equity Equal-Weight,equity,equal_weight,2023-12-01,WFC,0.02,Equity,Financials
Equity Equal-Weight,equity,equal_weight,2023-12-01,WMT,0.02,Equity,Consumer
Equity Equal-Weight,equity,equal_weight,2023-12-01,XOM,0.02,Equity,Energy
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,ABBV,0.19999999999999926,Equity,Healthcare
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,NUE,0.19999999999999926,Equity,Materials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,NVDA,0.19999999999999926,Equity,Tech
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,TMUS,0.14174793423934887,Equity,Comm
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,WMT,0.11002021575327643,Equity,Consumer
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,GILD,0.09261092436751168,Equity,Healthcare
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,XOM,0.04834004798892457,Equity,Energy
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,NEM,0.006978928806023548,Equity,Materials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,PSA,0.000301948844913252,Equity,RealEstate
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,DIS,5.734944665772109e-16,Equity,Consumer
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,DOW,4.59429641620493e-16,Equity,Materials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,CAT,4.376029202438822e-16,Equity,Industrials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,CVX,3.9091253771216203e-16,Equity,Energy
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,DUK,3.8967000735558627e-16,Equity,Utilities
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,USB,2.5166707759479893e-16,Equity,Financials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,SO,2.380216687847051e-16,Equity,Utilities
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,WFC,2.235091886016012e-16,Equity,Financials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,QCOM,1.5021956277615235e-16,Equity,Tech
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,ABT,1.249498906969693e-16,Equity,Healthcare
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,MRK,1.228197480083161e-16,Equity,Healthcare
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,AMD,1.0447655431130895e-16,Equity,Tech
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,DD,8.13153259088541e-17,Equity,Materials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,GE,7.128087689721583e-17,Equity,Industrials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,UPS,6.515406962414012e-17,Equity,Industrials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,SLB,6.366443565234304e-17,Equity,Energy
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,MS,5.835279872182704e-17,Equity,Financials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,V,5.626705949855215e-17,Equity,Financials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,ADBE,3.5695289422595236e-17,Equity,Tech
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,TTWO,2.801235648386394e-17,Equity,Comm
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,EA,2.7259469925207976e-17,Equity,Comm
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,KO,2.3625308152237914e-17,Equity,Consumer
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,AEP,0.0,Equity,Utilities
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,AMGN,0.0,Equity,Healthcare
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,AMT,0.0,Equity,RealEstate
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,BA,0.0,Equity,Industrials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,CCI,0.0,Equity,RealEstate
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,CMCSA,0.0,Equity,Comm
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,COP,0.0,Equity,Energy
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,D,0.0,Equity,Utilities
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,GS,0.0,Equity,Financials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,INTC,0.0,Equity,Tech
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,MMM,0.0,Equity,Industrials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,NEE,0.0,Equity,Utilities
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,NKE,0.0,Equity,Consumer
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,O,0.0,Equity,RealEstate
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,OXY,0.0,Equity,Energy
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,PLD,0.0,Equity,RealEstate
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,SBUX,0.0,Equity,Consumer
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,SHW,0.0,Equity,Materials
Equity Maximum-Sharpe,equity,max_sharpe,2023-12-01,T,0.0,Equity,Comm
Equity Minimum-Variance,equity,min_variance,2023-12-01,WMT,0.19860512815349984,Equity,Consumer
Equity Minimum-Variance,equity,min_variance,2023-12-01,MRK,0.12824073142968023,Equity,Healthcare
Equity Minimum-Variance,equity,min_variance,2023-12-01,ABBV,0.11873666455900146,Equity,Healthcare
Equity Minimum-Variance,equity,min_variance,2023-12-01,KO,0.10227823827959846,Equity,Consumer
Equity Minimum-Variance,equity,min_variance,2023-12-01,GILD,0.10152429571176093,Equity,Healthcare
Equity Minimum-Variance,equity,min_variance,2023-12-01,EA,0.10146139634449729,Equity,Comm
Equity Minimum-Variance,equity,min_variance,2023-12-01,NEM,0.0787840930053582,Equity,Materials
Equity Minimum-Variance,equity,min_variance,2023-12-01,PSA,0.04835212100675996,Equity,RealEstate
Equity Minimum-Variance,equity,min_variance,2023-12-01,MMM,0.04315237964037781,Equity,Industrials
Equity Minimum-Variance,equity,min_variance,2023-12-01,TTWO,0.03473667532264972,Equity,Comm
Equity Minimum-Variance,equity,min_variance,2023-12-01,T,0.03230800395901712,Equity,Comm
Equity Minimum-Variance,equity,min_variance,2023-12-01,UPS,0.011820272587798853,Equity,Industrials
Equity Minimum-Variance,equity,min_variance,2023-12-01,AEP,2.880071788862227e-17,Equity,Utilities
Equity Minimum-Variance,equity,min_variance,2023-12-01,ABT,2.1300222326738963e-17,Equity,Healthcare
Equity Minimum-Variance,equity,min_variance,2023-12-01,DOW,1.3256301411440533e-17,Equity,Materials
Equity Minimum-Variance,equity,min_variance,2023-12-01,XOM,1.0816663557569344e-17,Equity,Energy
Equity Minimum-Variance,equity,min_variance,2023-12-01,DD,1.0725663563570097e-17,Equity,Materials
Equity Minimum-Variance,equity,min_variance,2023-12-01,CAT,1.027487338912858e-17,Equity,Industrials
Equity Minimum-Variance,equity,min_variance,2023-12-01,CVX,7.934514725789711e-18,Equity,Energy
Equity Minimum-Variance,equity,min_variance,2023-12-01,SLB,7.13241674631669e-18,Equity,Energy
Equity Minimum-Variance,equity,min_variance,2023-12-01,GE,6.691473840472119e-18,Equity,Industrials
Equity Minimum-Variance,equity,min_variance,2023-12-01,QCOM,6.31706966967177e-18,Equity,Tech
Equity Minimum-Variance,equity,min_variance,2023-12-01,PLD,5.6529384391833854e-18,Equity,RealEstate
Equity Minimum-Variance,equity,min_variance,2023-12-01,MS,5.2141055538384204e-18,Equity,Financials
Equity Minimum-Variance,equity,min_variance,2023-12-01,USB,4.6684350173108835e-18,Equity,Financials
Equity Minimum-Variance,equity,min_variance,2023-12-01,AMGN,4.556808153809349e-18,Equity,Healthcare
Equity Minimum-Variance,equity,min_variance,2023-12-01,V,3.1696942074170386e-18,Equity,Financials
Equity Minimum-Variance,equity,min_variance,2023-12-01,ADBE,2.7694572616238302e-18,Equity,Tech
Equity Minimum-Variance,equity,min_variance,2023-12-01,DUK,2.2902408024912473e-18,Equity,Utilities
Equity Minimum-Variance,equity,min_variance,2023-12-01,INTC,1.650052889665458e-18,Equity,Tech
Equity Minimum-Variance,equity,min_variance,2023-12-01,SHW,1.2400859522238483e-18,Equity,Materials
Equity Minimum-Variance,equity,min_variance,2023-12-01,SBUX,5.013464519042711e-19,Equity,Consumer
Equity Minimum-Variance,equity,min_variance,2023-12-01,AMD,0.0,Equity,Tech
Equity Minimum-Variance,equity,min_variance,2023-12-01,AMT,0.0,Equity,RealEstate
Equity Minimum-Variance,equity,min_variance,2023-12-01,BA,0.0,Equity,Industrials
Equity Minimum-Variance,equity,min_variance,2023-12-01,CCI,0.0,Equity,RealEstate
Equity Minimum-Variance,equity,min_variance,2023-12-01,CMCSA,0.0,Equity,Comm
Equity Minimum-Variance,equity,min_variance,2023-12-01,COP,0.0,Equity,Energy
Equity Minimum-Variance,equity,min_variance,2023-12-01,D,0.0,Equity,Utilities
Equity Minimum-Variance,equity,min_variance,2023-12-01,DIS,0.0,Equity,Consumer
Equity Minimum-Variance,equity,min_variance,2023-12-01,GS,0.0,Equity,Financials
Equity Minimum-Variance,equity,min_variance,2023-12-01,NEE,0.0,Equity,Utilities
Equity Minimum-Variance,equity,min_variance,2023-12-01,NKE,0.0,Equity,Consumer
Equity Minimum-Variance,equity,min_variance,2023-12-01,NUE,0.0,Equity,Materials
Equity Minimum-Variance,equity,min_variance,2023-12-01,NVDA,0.0,Equity,Tech
Equity Minimum-Variance,equity,min_variance,2023-12-01,O,0.0,Equity,RealEstate
Equity Minimum-Variance,equity,min_variance,2023-12-01,OXY,0.0,Equity,Energy
Equity Minimum-Variance,equity,min_variance,2023-12-01,SO,0.0,Equity,Utilities
Equity Minimum-Variance,equity,min_variance,2023-12-01,TMUS,0.0,Equity,Comm
Equity Minimum-Variance,equity,min_variance,2023-12-01,WFC,0.0,Equity,Financials
Equity Risk Parity,equity,risk_parity,2023-12-01,WMT,0.036445905997540336,Equity,Consumer
Equity Risk Parity,equity,risk_parity,2023-12-01,GILD,0.033349781256620324,Equity,Healthcare
Equity Risk Parity,equity,risk_parity,2023-12-01,NEM,0.03213983012803506,Equity,Materials
Equity Risk Parity,equity,risk_parity,2023-12-01,MRK,0.03211882626410539,Equity,Healthcare
Equity Risk Parity,equity,risk_parity,2023-12-01,EA,0.030640311326955195,Equity,Comm
Equity Risk Parity,equity,risk_parity,2023-12-01,ABBV,0.02979369345283152,Equity,Healthcare
Equity Risk Parity,equity,risk_parity,2023-12-01,AMGN,0.02661338592692055,Equity,Healthcare
Equity Risk Parity,equity,risk_parity,2023-12-01,TTWO,0.026054202363290913,Equity,Comm
Equity Risk Parity,equity,risk_parity,2023-12-01,KO,0.02528013827443861,Equity,Consumer
Equity Risk Parity,equity,risk_parity,2023-12-01,AEP,0.02500893261651526,Equity,Utilities
Equity Risk Parity,equity,risk_parity,2023-12-01,PSA,0.02475790563494674,Equity,RealEstate
Equity Risk Parity,equity,risk_parity,2023-12-01,T,0.023503371512922148,Equity,Comm
Equity Risk Parity,equity,risk_parity,2023-12-01,TMUS,0.023272772002622084,Equity,Comm
Equity Risk Parity,equity,risk_parity,2023-12-01,ABT,0.022728838641649093,Equity,Healthcare
Equity Risk Parity,equity,risk_parity,2023-12-01,DUK,0.02238096886216745,Equity,Utilities
Equity Risk Parity,equity,risk_parity,2023-12-01,UPS,0.021782345115259328,Equity,Industrials
Equity Risk Parity,equity,risk_parity,2023-12-01,MMM,0.021613194641591556,Equity,Industrials
Equity Risk Parity,equity,risk_parity,2023-12-01,D,0.021572010720692997,Equity,Utilities
Equity Risk Parity,equity,risk_parity,2023-12-01,SO,0.02056436019698947,Equity,Utilities
Equity Risk Parity,equity,risk_parity,2023-12-01,CMCSA,0.02050018732405538,Equity,Comm
Equity Risk Parity,equity,risk_parity,2023-12-01,NEE,0.020041160870594422,Equity,Utilities
Equity Risk Parity,equity,risk_parity,2023-12-01,SHW,0.019761331642157088,Equity,Materials
Equity Risk Parity,equity,risk_parity,2023-12-01,CCI,0.01961752219410886,Equity,RealEstate
Equity Risk Parity,equity,risk_parity,2023-12-01,AMT,0.018741910223174854,Equity,RealEstate
Equity Risk Parity,equity,risk_parity,2023-12-01,O,0.01815403062050767,Equity,RealEstate
Equity Risk Parity,equity,risk_parity,2023-12-01,V,0.017956587817031168,Equity,Financials
Equity Risk Parity,equity,risk_parity,2023-12-01,CAT,0.01795281648433009,Equity,Industrials
Equity Risk Parity,equity,risk_parity,2023-12-01,NKE,0.0179007280189109,Equity,Consumer
Equity Risk Parity,equity,risk_parity,2023-12-01,XOM,0.01765698993015292,Equity,Energy
Equity Risk Parity,equity,risk_parity,2023-12-01,DIS,0.017347839027694902,Equity,Consumer
Equity Risk Parity,equity,risk_parity,2023-12-01,SBUX,0.01719413201709721,Equity,Consumer
Equity Risk Parity,equity,risk_parity,2023-12-01,ADBE,0.01713767912991905,Equity,Tech
Equity Risk Parity,equity,risk_parity,2023-12-01,PLD,0.01671602125921143,Equity,RealEstate
Equity Risk Parity,equity,risk_parity,2023-12-01,INTC,0.01592493375243002,Equity,Tech
Equity Risk Parity,equity,risk_parity,2023-12-01,DD,0.015740271591652682,Equity,Materials
Equity Risk Parity,equity,risk_parity,2023-12-01,CVX,0.015628542276262303,Equity,Energy
Equity Risk Parity,equity,risk_parity,2023-12-01,GS,0.015621542694612751,Equity,Financials
Equity Risk Parity,equity,risk_parity,2023-12-01,QCOM,0.015427756218700395,Equity,Tech
Equity Risk Parity,equity,risk_parity,2023-12-01,GE,0.015212161623672504,Equity,Industrials
Equity Risk Parity,equity,risk_parity,2023-12-01,NUE,0.015059722134770009,Equity,Materials
Equity Risk Parity,equity,risk_parity,2023-12-01,DOW,0.014677470469633446,Equity,Materials
Equity Risk Parity,equity,risk_parity,2023-12-01,USB,0.014625212754772616,Equity,Financials
Equity Risk Parity,equity,risk_parity,2023-12-01,AMD,0.014264722403169406,Equity,Tech
Equity Risk Parity,equity,risk_parity,2023-12-01,WFC,0.014153774433754233,Equity,Financials
Equity Risk Parity,equity,risk_parity,2023-12-01,MS,0.013981276913016568,Equity,Financials
Equity Risk Parity,equity,risk_parity,2023-12-01,COP,0.013838502968763272,Equity,Energy
Equity Risk Parity,equity,risk_parity,2023-12-01,SLB,0.013364171714322382,Equity,Energy
Equity Risk Parity,equity,risk_parity,2023-12-01,NVDA,0.01308071297348412,Equity,Tech
Equity Risk Parity,equity,risk_parity,2023-12-01,BA,0.011902071095373638,Equity,Industrials
Equity Risk Parity,equity,risk_parity,2023-12-01,OXY,0.011197442486569724,Equity,Energy
